GWETPROF,GWETTOP,GWETROOT,CLOUD_AMT,TS,PS,RH2M,QV2M,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M_RANGE,WS2M,date,region,zone,district,weredacode
0.53,0.39,0.53,7.47,22.8,84.84,50.44,8.61,0.02,29.65,13.71,15.95,0.96,2004-01-01,Oromiya,West Hararge,Anchar,6
0.53,0.38,0.52,6.99,22.85,84.8,50.06,8.54,0.02,29.99,13.15,16.84,1.26,2004-01-02,Oromiya,West Hararge,Anchar,6
0.53,0.35,0.52,7.57,23.62,84.79,45.88,8.12,0.03,30.92,13.41,17.51,1.52,2004-01-03,Oromiya,West Hararge,Anchar,6
0.53,0.34,0.52,9.11,23.02,84.85,39.94,6.84,0.0,30.76,13.34,17.41,1.72,2004-01-04,Oromiya,West Hararge,Anchar,6
0.53,0.32,0.52,11.34,22.74,84.84,29.69,4.94,0.0,31.76,13.35,18.42,1.66,2004-01-05,Oromiya,West Hararge,Anchar,6
0.52,0.3,0.52,16.91,22.59,84.76,33.31,5.68,0.0,31.07,12.61,18.46,2.03,2004-01-06,Oromiya,West Hararge,Anchar,6
0.52,0.3,0.52,10.57,23.27,84.62,38.31,6.59,0.0,31.33,13.67,17.67,2.77,2004-01-07,Oromiya,West Hararge,Anchar,6
0.52,0.28,0.52,13.71,23.09,84.68,33.25,5.68,0.0,31.28,13.29,17.99,2.05,2004-01-08,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,11.72,23.28,84.73,34.06,5.92,0.0,31.3,12.9,18.4,1.66,2004-01-09,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,8.55,23.32,84.7,35.0,6.1,0.0,31.02,13.4,17.62,1.75,2004-01-10,Oromiya,West Hararge,Anchar,6
0.52,0.26,0.52,43.28,23.94,84.75,41.06,7.39,0.01,31.13,13.22,17.91,2.41,2004-01-11,Oromiya,West Hararge,Anchar,6
0.52,0.26,0.52,45.3,25.34,84.75,53.62,10.44,0.58,30.51,15.4,15.1,1.41,2004-01-12,Oromiya,West Hararge,Anchar,6
0.52,0.29,0.52,47.4,25.39,84.66,55.19,10.93,1.55,30.05,16.77,13.27,1.02,2004-01-13,Oromiya,West Hararge,Anchar,6
0.52,0.34,0.52,97.81,23.76,84.65,64.88,11.6,1.65,28.05,16.73,11.32,1.9,2004-01-14,Oromiya,West Hararge,Anchar,6
0.53,0.38,0.52,87.67,21.33,84.71,70.56,11.9,1.05,25.01,16.19,8.83,2.05,2004-01-15,Oromiya,West Hararge,Anchar,6
0.53,0.38,0.52,72.01,24.67,84.7,57.38,10.93,0.63,29.37,16.62,12.74,0.92,2004-01-16,Oromiya,West Hararge,Anchar,6
0.53,0.37,0.52,43.5,24.98,84.62,56.75,11.23,0.6,29.54,16.87,12.67,1.53,2004-01-17,Oromiya,West Hararge,Anchar,6
0.53,0.36,0.52,61.97,24.57,84.57,53.25,10.38,0.19,29.38,17.2,12.17,1.94,2004-01-18,Oromiya,West Hararge,Anchar,6
0.52,0.34,0.52,65.43,25.83,84.58,54.0,10.8,0.07,30.46,16.26,14.2,1.65,2004-01-19,Oromiya,West Hararge,Anchar,6
0.52,0.34,0.52,85.71,23.47,84.57,63.12,12.02,0.57,26.48,18.09,8.39,1.23,2004-01-20,Oromiya,West Hararge,Anchar,6
0.52,0.34,0.52,55.33,24.09,84.5,61.31,11.66,0.14,28.28,16.8,11.48,1.52,2004-01-21,Oromiya,West Hararge,Anchar,6
0.52,0.33,0.52,42.09,25.52,84.51,56.62,10.99,0.11,30.04,16.56,13.48,1.3,2004-01-22,Oromiya,West Hararge,Anchar,6
0.52,0.31,0.52,46.21,25.39,84.45,55.12,11.11,0.06,29.33,16.9,12.41,1.68,2004-01-23,Oromiya,West Hararge,Anchar,6
0.52,0.3,0.52,74.2,24.83,84.55,58.88,11.66,0.07,28.56,18.37,10.19,1.67,2004-01-24,Oromiya,West Hararge,Anchar,6
0.52,0.3,0.52,22.13,26.1,84.63,52.75,10.8,0.04,30.32,17.68,12.64,1.06,2004-01-25,Oromiya,West Hararge,Anchar,6
0.52,0.28,0.52,29.45,25.5,84.66,51.31,10.07,0.0,30.69,16.94,13.74,1.6,2004-01-26,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,31.86,24.62,84.63,49.56,9.28,0.0,29.8,15.46,14.34,1.73,2004-01-27,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,40.38,25.58,84.53,50.0,9.52,0.0,31.26,14.95,16.3,2.09,2004-01-28,Oromiya,West Hararge,Anchar,6
0.52,0.26,0.52,87.88,26.83,84.6,51.0,10.01,0.0,31.94,16.4,15.55,1.81,2004-01-29,Oromiya,West Hararge,Anchar,6
0.52,0.25,0.52,91.86,26.17,84.75,47.94,9.34,0.0,30.44,17.39,13.05,1.6,2004-01-30,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,61.84,25.13,84.78,51.38,9.83,1.22,29.01,17.08,11.93,1.54,2004-01-31,Oromiya,West Hararge,Anchar,6
0.52,0.28,0.52,60.35,25.12,84.61,54.19,10.19,0.52,29.65,15.84,13.8,1.98,2004-02-01,Oromiya,West Hararge,Anchar,6
0.52,0.29,0.52,81.58,24.29,84.62,60.0,11.11,0.63,27.42,16.12,11.3,1.88,2004-02-02,Oromiya,West Hararge,Anchar,6
0.52,0.29,0.52,42.43,22.98,84.68,57.5,10.25,0.16,27.07,16.3,10.77,1.91,2004-02-03,Oromiya,West Hararge,Anchar,6
0.52,0.29,0.52,80.2,22.59,84.72,60.12,10.25,0.5,27.11,15.21,11.9,2.73,2004-02-04,Oromiya,West Hararge,Anchar,6
0.52,0.29,0.52,56.91,22.8,84.73,56.88,9.83,0.08,27.87,14.86,13.01,2.48,2004-02-05,Oromiya,West Hararge,Anchar,6
0.52,0.28,0.52,57.79,23.41,84.82,51.06,9.03,0.27,28.38,15.31,13.08,2.2,2004-02-06,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,69.58,23.36,84.94,58.44,9.95,0.19,28.69,14.48,14.2,2.9,2004-02-07,Oromiya,West Hararge,Anchar,6
0.52,0.28,0.52,50.46,23.19,85.0,56.56,9.16,0.64,29.73,13.94,15.79,2.62,2004-02-08,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,14.65,23.14,84.97,52.31,8.3,0.31,29.49,13.09,16.4,1.99,2004-02-09,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,9.29,23.73,84.93,42.44,7.08,0.0,31.22,12.37,18.84,1.38,2004-02-10,Oromiya,West Hararge,Anchar,6
0.52,0.26,0.52,4.37,24.23,84.81,26.62,4.76,0.0,32.34,13.62,18.72,1.5,2004-02-11,Oromiya,West Hararge,Anchar,6
0.52,0.24,0.52,5.43,23.84,84.82,25.31,4.46,0.0,31.94,12.8,19.14,1.87,2004-02-12,Oromiya,West Hararge,Anchar,6
0.52,0.23,0.52,5.36,24.48,84.8,25.81,4.7,0.0,32.34,13.2,19.15,1.59,2004-02-13,Oromiya,West Hararge,Anchar,6
0.52,0.23,0.52,6.26,25.2,84.74,24.56,4.7,0.0,33.01,13.89,19.13,1.45,2004-02-14,Oromiya,West Hararge,Anchar,6
0.52,0.22,0.52,5.16,23.67,84.8,30.94,5.68,0.0,30.69,14.17,16.52,2.21,2004-02-15,Oromiya,West Hararge,Anchar,6
0.52,0.21,0.52,17.53,23.83,84.82,43.25,7.2,0.0,30.48,12.71,17.77,2.4,2004-02-16,Oromiya,West Hararge,Anchar,6
0.52,0.21,0.52,32.31,23.31,84.86,36.62,6.77,0.0,29.37,15.17,14.2,2.23,2004-02-17,Oromiya,West Hararge,Anchar,6
0.52,0.2,0.52,13.23,23.7,84.66,19.38,3.66,0.0,32.18,16.18,16.0,2.0,2004-02-18,Oromiya,West Hararge,Anchar,6
0.52,0.2,0.52,10.19,23.47,84.63,14.44,2.69,0.0,32.4,15.12,17.29,1.62,2004-02-19,Oromiya,West Hararge,Anchar,6
0.52,0.2,0.52,14.66,22.56,84.71,16.31,2.87,0.0,31.21,14.36,16.85,1.98,2004-02-20,Oromiya,West Hararge,Anchar,6
0.52,0.19,0.52,6.7,23.73,84.67,15.19,2.81,0.0,32.52,14.89,17.63,1.19,2004-02-21,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,35.46,24.57,84.68,23.56,4.27,0.0,32.69,14.36,18.33,1.76,2004-02-22,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,20.24,23.28,84.71,32.5,5.31,0.0,31.15,13.22,17.93,2.41,2004-02-23,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,26.76,23.47,84.84,23.81,3.91,0.0,31.22,12.51,18.71,1.64,2004-02-24,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,23.45,24.09,84.95,33.25,6.16,0.43,30.7,14.4,16.31,1.91,2004-02-25,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,25.86,23.14,84.91,33.12,5.55,0.17,29.76,13.12,16.64,2.26,2004-02-26,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,82.73,23.94,84.82,23.19,3.78,0.01,31.43,12.69,18.73,1.97,2004-02-27,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,53.9,25.26,84.75,27.69,4.88,0.0,32.59,13.9,18.7,1.85,2004-02-28,Oromiya,West Hararge,Anchar,6
0.52,0.17,0.52,50.9,25.34,84.74,26.69,5.07,0.03,31.56,16.12,15.43,1.55,2004-02-29,Oromiya,West Hararge,Anchar,6
0.52,0.17,0.52,10.25,24.56,84.74,28.81,5.19,0.0,31.05,14.45,16.59,1.77,2004-03-01,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,7.58,23.27,84.78,28.81,4.76,0.0,31.21,12.63,18.58,2.41,2004-03-02,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,5.23,22.4,84.8,21.88,3.36,0.0,31.19,13.23,17.97,2.3,2004-03-03,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,4.58,21.29,84.82,15.44,2.2,0.0,30.89,12.42,18.47,2.26,2004-03-04,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,6.99,21.76,84.69,13.62,1.95,0.0,32.05,11.29,20.76,1.96,2004-03-05,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,7.68,22.09,84.64,10.5,1.71,0.0,32.19,12.23,19.96,1.94,2004-03-06,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,20.6,22.55,84.71,15.56,2.56,0.0,30.91,13.67,17.24,2.03,2004-03-07,Oromiya,West Hararge,Anchar,6
0.52,0.15,0.52,19.05,22.44,84.85,28.06,4.46,0.0,30.07,12.61,17.45,2.67,2004-03-08,Oromiya,West Hararge,Anchar,6
0.52,0.15,0.52,61.01,24.61,84.84,29.12,5.07,0.13,32.23,13.23,18.99,1.73,2004-03-09,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,77.51,26.81,84.68,33.25,7.02,0.46,33.21,16.59,16.62,1.45,2004-03-10,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,21.88,25.76,84.64,34.38,7.32,0.92,31.68,18.37,13.3,2.08,2004-03-11,Oromiya,West Hararge,Anchar,6
0.52,0.19,0.52,14.53,26.91,84.69,25.38,5.62,0.0,33.54,17.49,16.04,1.51,2004-03-12,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,13.16,26.79,84.7,26.81,5.43,0.0,33.95,15.79,18.16,1.77,2004-03-13,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,16.81,27.51,84.75,35.88,7.69,0.01,33.62,16.21,17.41,2.74,2004-03-14,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,49.58,27.48,84.75,41.81,9.28,0.02,31.18,18.23,12.94,1.36,2004-03-15,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,72.81,25.89,84.7,52.44,10.86,0.39,28.63,18.87,9.76,0.95,2004-03-16,Oromiya,West Hararge,Anchar,6
0.52,0.19,0.52,93.41,25.42,84.61,59.12,11.96,0.0,28.56,18.64,9.92,1.36,2004-03-17,Oromiya,West Hararge,Anchar,6
0.52,0.19,0.52,87.73,24.6,84.66,58.88,11.66,0.0,27.87,18.3,9.56,2.16,2004-03-18,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,46.5,28.03,84.65,43.88,9.22,0.0,33.3,17.15,16.15,1.33,2004-03-19,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,15.04,26.83,84.67,43.0,8.97,0.0,31.82,17.78,14.05,2.01,2004-03-20,Oromiya,West Hararge,Anchar,6
0.52,0.18,0.52,8.7,27.3,84.68,35.62,7.39,0.0,33.21,17.25,15.95,1.95,2004-03-21,Oromiya,West Hararge,Anchar,6
0.52,0.17,0.52,13.38,27.05,84.69,30.06,6.35,0.0,33.77,17.42,16.35,1.84,2004-03-22,Oromiya,West Hararge,Anchar,6
0.52,0.17,0.52,4.25,26.52,84.77,29.5,5.98,0.0,33.12,16.77,16.34,1.91,2004-03-23,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,6.37,26.17,84.77,25.38,5.0,0.0,33.32,15.36,17.96,1.75,2004-03-24,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,9.66,27.09,84.54,22.0,4.64,0.0,34.79,15.71,19.08,1.39,2004-03-25,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,68.45,27.76,84.4,24.69,5.55,0.0,34.29,16.6,17.69,2.07,2004-03-26,Oromiya,West Hararge,Anchar,6
0.52,0.16,0.52,89.05,27.95,84.47,27.31,6.1,0.02,34.26,17.24,17.02,2.66,2004-03-27,Oromiya,West Hararge,Anchar,6
0.52,0.27,0.52,96.37,27.4,84.62,44.69,9.64,13.21,31.75,17.91,13.84,0.9,2004-03-28,Oromiya,West Hararge,Anchar,6
0.55,0.66,0.55,92.46,24.62,84.6,66.81,13.12,20.17,29.79,17.94,11.85,1.52,2004-03-29,Oromiya,West Hararge,Anchar,6
0.59,0.7,0.6,97.85,22.87,84.65,69.94,13.37,19.04,27.4,17.76,9.64,1.18,2004-03-30,Oromiya,West Hararge,Anchar,6
0.59,0.61,0.61,98.82,22.67,84.66,68.12,12.94,5.17,27.04,17.97,9.07,1.43,2004-03-31,Oromiya,West Hararge,Anchar,6
0.59,0.56,0.6,78.8,24.59,84.66,65.44,13.0,1.25,29.25,17.03,12.22,1.57,2004-04-01,Oromiya,West Hararge,Anchar,6
0.59,0.59,0.6,59.78,23.1,84.69,73.19,13.85,4.06,27.43,18.42,9.01,1.88,2004-04-02,Oromiya,West Hararge,Anchar,6
0.59,0.58,0.6,47.55,24.4,84.66,65.56,12.76,1.96,29.63,17.61,12.02,3.39,2004-04-03,Oromiya,West Hararge,Anchar,6
0.59,0.55,0.59,72.65,24.58,84.72,64.81,12.82,0.33,29.23,18.09,11.14,2.98,2004-04-04,Oromiya,West Hararge,Anchar,6
0.59,0.55,0.59,82.7,23.64,84.77,66.94,12.76,1.38,28.48,17.29,11.19,2.36,2004-04-05,Oromiya,West Hararge,Anchar,6
0.59,0.56,0.59,71.82,24.19,84.8,67.69,12.94,2.79,28.9,16.77,12.12,1.5,2004-04-06,Oromiya,West Hararge,Anchar,6
0.59,0.6,0.59,60.39,22.76,84.89,73.69,13.61,5.92,26.89,18.16,8.73,1.44,2004-04-07,Oromiya,West Hararge,Anchar,6
0.59,0.6,0.6,64.4,23.21,84.76,72.12,13.73,4.86,27.76,17.82,9.95,1.63,2004-04-08,Oromiya,West Hararge,Anchar,6
0.59,0.62,0.6,78.04,23.01,84.52,73.69,13.85,6.29,27.26,17.4,9.86,1.66,2004-04-09,Oromiya,West Hararge,Anchar,6
0.59,0.59,0.6,74.91,23.1,84.38,72.81,13.92,1.79,27.73,18.33,9.41,2.72,2004-04-10,Oromiya,West Hararge,Anchar,6
0.59,0.57,0.6,92.09,22.33,84.54,70.44,13.06,0.79,26.77,17.81,8.96,3.58,2004-04-11,Oromiya,West Hararge,Anchar,6
0.59,0.58,0.6,97.88,22.39,84.56,73.94,13.67,3.27,27.66,17.64,10.02,2.8,2004-04-12,Oromiya,West Hararge,Anchar,6
0.59,0.59,0.6,89.52,21.21,84.56,74.94,13.24,1.19,25.1,17.72,7.38,1.49,2004-04-13,Oromiya,West Hararge,Anchar,6
0.59,0.59,0.6,91.88,22.85,84.54,71.25,13.24,3.62,27.62,16.93,10.69,1.32,2004-04-14,Oromiya,West Hararge,Anchar,6
0.59,0.59,0.6,92.51,23.37,84.68,73.69,13.61,3.41,28.44,16.83,11.62,1.3,2004-04-15,Oromiya,West Hararge,Anchar,6
0.59,0.56,0.6,54.99,24.26,84.75,65.38,12.82,1.14,28.9,17.63,11.27,1.17,2004-04-16,Oromiya,West Hararge,Anchar,6
0.59,0.59,0.6,38.99,24.38,84.66,63.88,12.63,4.16,29.92,17.15,12.77,2.28,2004-04-17,Oromiya,West Hararge,Anchar,6
0.59,0.58,0.6,76.41,24.69,84.6,68.12,13.67,4.57,29.39,17.39,12.0,1.25,2004-04-18,Oromiya,West Hararge,Anchar,6
0.59,0.59,0.6,51.09,23.15,84.6,71.19,13.55,1.78,27.36,18.05,9.3,1.73,2004-04-19,Oromiya,West Hararge,Anchar,6
0.59,0.57,0.6,75.71,23.49,84.73,71.69,13.67,1.94,28.48,17.7,10.78,2.3,2004-04-20,Oromiya,West Hararge,Anchar,6
0.59,0.57,0.6,30.45,24.74,84.78,63.0,12.57,1.3,30.72,17.57,13.15,1.36,2004-04-21,Oromiya,West Hararge,Anchar,6
0.59,0.55,0.59,31.74,25.69,84.55,60.75,12.82,1.17,30.72,18.18,12.54,1.54,2004-04-22,Oromiya,West Hararge,Anchar,6
0.59,0.55,0.59,13.51,25.56,84.45,57.94,12.15,0.61,31.33,18.39,12.95,3.17,2004-04-23,Oromiya,West Hararge,Anchar,6
0.59,0.55,0.59,44.35,25.68,84.52,58.44,12.21,1.62,31.61,17.37,14.23,2.94,2004-04-24,Oromiya,West Hararge,Anchar,6
0.59,0.55,0.59,50.12,25.8,84.51,64.44,13.67,1.77,30.61,18.52,12.09,1.62,2004-04-25,Oromiya,West Hararge,Anchar,6
0.58,0.55,0.59,43.35,25.45,84.54,63.62,13.43,1.76,30.12,18.69,11.43,1.66,2004-04-26,Oromiya,West Hararge,Anchar,6
0.58,0.55,0.58,46.88,25.87,84.62,65.06,13.61,2.78,30.73,17.95,12.78,1.57,2004-04-27,Oromiya,West Hararge,Anchar,6
0.59,0.6,0.59,58.84,22.38,84.63,78.81,14.59,4.96,26.33,18.85,7.47,1.12,2004-04-28,Oromiya,West Hararge,Anchar,6
0.59,0.57,0.59,13.14,23.23,84.5,70.31,13.43,1.21,27.87,18.51,9.36,1.98,2004-04-29,Oromiya,West Hararge,Anchar,6
0.58,0.55,0.59,44.46,24.4,84.47,69.06,13.37,1.59,29.44,17.81,11.64,2.01,2004-04-30,Oromiya,West Hararge,Anchar,6
0.58,0.54,0.58,39.88,25.23,84.51,61.5,12.02,0.08,31.15,17.06,14.08,1.91,2004-05-01,Oromiya,West Hararge,Anchar,6
0.58,0.52,0.58,51.19,25.23,84.55,57.94,11.29,0.57,31.55,16.33,15.22,2.04,2004-05-02,Oromiya,West Hararge,Anchar,6
0.57,0.52,0.57,62.48,24.4,84.66,53.31,10.13,0.13,31.32,16.9,14.41,2.26,2004-05-03,Oromiya,West Hararge,Anchar,6
0.57,0.51,0.57,31.24,24.23,84.66,43.44,8.06,0.0,32.49,15.44,17.05,2.17,2004-05-04,Oromiya,West Hararge,Anchar,6
0.56,0.51,0.56,29.83,25.31,84.66,50.88,10.25,0.08,31.97,15.36,16.61,1.8,2004-05-05,Oromiya,West Hararge,Anchar,6
0.56,0.5,0.56,17.41,25.89,84.67,54.31,11.29,0.01,31.8,16.69,15.1,1.77,2004-05-06,Oromiya,West Hararge,Anchar,6
0.55,0.49,0.55,7.45,25.48,84.66,44.19,8.97,0.01,33.12,16.92,16.2,2.32,2004-05-07,Oromiya,West Hararge,Anchar,6
0.55,0.48,0.55,6.45,25.54,84.61,39.06,7.87,0.0,33.97,15.94,18.03,2.3,2004-05-08,Oromiya,West Hararge,Anchar,6
0.55,0.47,0.55,13.01,25.61,84.58,40.75,8.06,0.0,34.19,16.03,18.16,2.34,2004-05-09,Oromiya,West Hararge,Anchar,6
0.55,0.45,0.55,23.02,25.98,84.57,37.94,7.75,0.0,34.35,16.17,18.19,2.22,2004-05-10,Oromiya,West Hararge,Anchar,6
0.55,0.43,0.54,22.49,26.65,84.57,42.19,8.67,0.0,34.45,16.23,18.23,2.05,2004-05-11,Oromiya,West Hararge,Anchar,6
0.54,0.41,0.54,2.44,27.5,84.48,44.0,9.4,0.0,34.65,17.74,16.91,2.31,2004-05-12,Oromiya,West Hararge,Anchar,6
0.54,0.38,0.54,4.64,28.4,84.43,46.5,10.19,0.0,34.36,17.78,16.59,2.0,2004-05-13,Oromiya,West Hararge,Anchar,6
0.54,0.37,0.53,37.47,28.78,84.53,44.0,9.95,0.0,34.83,18.43,16.41,2.68,2004-05-14,Oromiya,West Hararge,Anchar,6
0.54,0.35,0.53,26.62,28.23,84.6,45.88,10.5,0.0,33.55,19.09,14.45,2.3,2004-05-15,Oromiya,West Hararge,Anchar,6
0.54,0.34,0.53,9.79,28.38,84.55,40.62,9.4,0.0,34.43,18.54,15.88,2.19,2004-05-16,Oromiya,West Hararge,Anchar,6
0.53,0.33,0.53,23.55,27.51,84.64,35.69,7.81,0.0,35.19,18.18,17.02,2.8,2004-05-17,Oromiya,West Hararge,Anchar,6
0.53,0.32,0.53,17.56,27.61,84.77,42.94,9.4,0.0,34.04,16.86,17.18,2.2,2004-05-18,Oromiya,West Hararge,Anchar,6
0.53,0.31,0.53,28.16,27.84,84.7,37.12,8.42,0.0,34.75,17.9,16.85,2.13,2004-05-19,Oromiya,West Hararge,Anchar,6
0.53,0.3,0.52,91.19,28.51,84.63,39.56,9.03,0.0,34.87,17.79,17.09,2.7,2004-05-20,Oromiya,West Hararge,Anchar,6
0.53,0.3,0.52,91.11,27.55,84.66,43.56,9.58,0.21,33.28,18.43,14.85,3.35,2004-05-21,Oromiya,West Hararge,Anchar,6
0.53,0.3,0.52,59.95,26.98,84.69,45.56,9.83,0.07,32.37,17.9,14.47,3.48,2004-05-22,Oromiya,West Hararge,Anchar,6
0.53,0.3,0.52,34.07,27.36,84.7,44.19,9.46,0.18,32.49,17.64,14.85,2.72,2004-05-23,Oromiya,West Hararge,Anchar,6
0.53,0.29,0.52,47.03,28.41,84.66,41.69,9.16,0.08,34.12,17.88,16.23,2.83,2004-05-24,Oromiya,West Hararge,Anchar,6
0.53,0.28,0.52,30.84,28.77,84.64,41.25,9.52,0.02,33.47,18.99,14.48,3.02,2004-05-25,Oromiya,West Hararge,Anchar,6
0.53,0.3,0.52,32.33,27.76,84.67,44.19,9.7,1.47,33.22,18.3,14.91,3.66,2004-05-26,Oromiya,West Hararge,Anchar,6
0.53,0.3,0.52,44.75,27.8,84.69,38.75,8.36,0.57,34.15,17.85,16.29,2.8,2004-05-27,Oromiya,West Hararge,Anchar,6
0.53,0.31,0.52,37.02,27.33,84.67,44.56,9.52,1.78,33.78,17.43,16.36,2.65,2004-05-28,Oromiya,West Hararge,Anchar,6
0.53,0.34,0.53,24.91,26.88,84.6,49.88,10.5,2.96,32.9,18.22,14.68,3.02,2004-05-29,Oromiya,West Hararge,Anchar,6
0.53,0.39,0.53,58.27,26.77,84.59,54.38,11.35,3.42,31.94,17.55,14.4,2.72,2004-05-30,Oromiya,West Hararge,Anchar,6
0.54,0.41,0.53,51.43,25.33,84.63,58.06,11.6,2.13,30.47,17.98,12.48,3.51,2004-05-31,Oromiya,West Hararge,Anchar,6
0.54,0.43,0.54,76.44,24.72,84.74,58.69,11.6,2.63,29.8,17.48,12.31,2.73,2004-06-01,Oromiya,West Hararge,Anchar,6
0.54,0.43,0.54,70.47,25.19,84.8,55.88,11.29,1.44,30.16,17.44,12.72,2.69,2004-06-02,Oromiya,West Hararge,Anchar,6
0.54,0.41,0.54,18.98,26.49,84.73,50.69,10.31,0.67,32.2,17.69,14.52,3.59,2004-06-03,Oromiya,West Hararge,Anchar,6
0.54,0.38,0.53,26.93,27.1,84.69,47.0,9.77,0.25,32.55,16.64,15.91,3.5,2004-06-04,Oromiya,West Hararge,Anchar,6
0.53,0.38,0.53,25.27,27.14,84.71,48.19,9.95,1.13,32.82,17.06,15.77,3.55,2004-06-05,Oromiya,West Hararge,Anchar,6
0.53,0.37,0.53,52.41,26.74,84.76,51.0,10.68,0.98,32.17,17.29,14.88,3.88,2004-06-06,Oromiya,West Hararge,Anchar,6
0.54,0.41,0.54,44.08,26.65,84.8,51.25,10.93,3.69,31.4,18.67,12.73,2.99,2004-06-07,Oromiya,West Hararge,Anchar,6
0.54,0.43,0.54,19.09,27.41,84.69,51.81,10.99,3.0,33.27,17.19,16.08,2.38,2004-06-08,Oromiya,West Hararge,Anchar,6
0.55,0.51,0.55,58.37,25.76,84.73,56.12,11.41,6.32,31.33,17.55,13.78,3.11,2004-06-09,Oromiya,West Hararge,Anchar,6
0.55,0.46,0.55,46.08,26.73,84.71,50.81,10.68,0.31,32.26,16.61,15.65,2.95,2004-06-10,Oromiya,West Hararge,Anchar,6
0.54,0.42,0.54,57.83,27.07,84.74,49.25,10.5,0.59,31.39,17.17,14.22,2.76,2004-06-11,Oromiya,West Hararge,Anchar,6
0.54,0.41,0.54,72.77,25.05,84.8,56.44,11.41,0.65,29.84,18.93,10.91,2.05,2004-06-12,Oromiya,West Hararge,Anchar,6
0.54,0.41,0.54,51.99,27.52,84.7,50.19,11.11,1.21,32.48,18.69,13.78,2.11,2004-06-13,Oromiya,West Hararge,Anchar,6
0.54,0.39,0.54,16.02,27.83,84.58,43.0,9.22,0.16,34.23,17.62,16.62,2.34,2004-06-14,Oromiya,West Hararge,Anchar,6
0.54,0.37,0.54,53.03,27.84,84.56,44.81,9.52,0.53,33.87,17.04,16.83,3.2,2004-06-15,Oromiya,West Hararge,Anchar,6
0.54,0.37,0.53,42.76,26.73,84.74,51.31,10.86,0.78,31.48,17.69,13.78,3.3,2004-06-16,Oromiya,West Hararge,Anchar,6
0.54,0.36,0.53,44.98,26.74,84.72,51.62,10.86,0.57,30.94,17.93,13.02,2.88,2004-06-17,Oromiya,West Hararge,Anchar,6
0.54,0.37,0.53,84.71,26.05,84.74,51.81,11.05,0.98,29.91,17.6,12.31,2.42,2004-06-18,Oromiya,West Hararge,Anchar,6
0.54,0.38,0.53,97.88,25.37,84.7,57.44,11.6,1.21,29.59,18.32,11.27,2.62,2004-06-19,Oromiya,West Hararge,Anchar,6
0.54,0.42,0.54,81.78,24.26,84.68,57.19,11.05,2.61,29.13,17.07,12.06,3.72,2004-06-20,Oromiya,West Hararge,Anchar,6
0.54,0.43,0.54,61.62,26.32,84.77,48.38,10.07,0.99,32.01,16.0,16.02,3.55,2004-06-21,Oromiya,West Hararge,Anchar,6
0.54,0.4,0.53,66.73,26.99,84.84,44.44,9.64,0.21,32.09,17.97,14.12,3.44,2004-06-22,Oromiya,West Hararge,Anchar,6
0.54,0.4,0.53,69.69,26.55,84.77,48.56,10.13,1.53,31.91,17.27,14.64,3.62,2004-06-23,Oromiya,West Hararge,Anchar,6
0.54,0.41,0.53,74.86,25.37,84.75,53.81,10.62,0.98,30.55,16.51,14.04,4.1,2004-06-24,Oromiya,West Hararge,Anchar,6
0.54,0.44,0.54,57.16,25.3,84.76,53.06,10.44,3.15,31.36,16.04,15.32,4.27,2004-06-25,Oromiya,West Hararge,Anchar,6
0.54,0.5,0.54,83.58,23.83,84.79,59.06,10.99,4.29,29.11,16.26,12.85,2.53,2004-06-26,Oromiya,West Hararge,Anchar,6
