GWETPROF,GWETTOP,GWETROOT,CLOUD_AMT,TS,PS,RH2M,QV2M,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M_RANGE,WS2M,date,region,zone,district,weredacode
0.42,0.38,0.41,11.15,22.34,83.54,47.62,8.48,0.0,28.81,14.41,14.41,0.7,2004-01-01,Oromiya,West Hararge,Mesela,4
0.42,0.38,0.41,13.54,21.85,83.51,48.12,8.24,0.0,28.27,13.47,14.8,1.21,2004-01-02,Oromiya,West Hararge,Mesela,4
0.41,0.37,0.41,18.28,22.11,83.52,46.31,7.75,0.0,29.34,12.87,16.47,1.29,2004-01-03,Oromiya,West Hararge,Mesela,4
0.41,0.36,0.41,22.13,21.31,83.56,38.38,6.41,0.0,29.65,12.87,16.78,1.4,2004-01-04,Oromiya,West Hararge,Mesela,4
0.41,0.35,0.41,13.95,20.63,83.57,30.94,5.0,0.0,29.86,12.94,16.93,1.55,2004-01-05,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,22.45,20.54,83.51,36.69,5.86,0.0,29.26,12.05,17.2,1.91,2004-01-06,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,14.55,20.71,83.39,42.12,6.53,0.0,29.16,12.27,16.89,2.2,2004-01-07,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,24.7,20.6,83.43,36.38,5.74,0.0,29.39,11.76,17.62,1.84,2004-01-08,Oromiya,West Hararge,Mesela,4
0.41,0.33,0.41,21.13,21.4,83.44,34.75,5.86,0.0,30.48,13.35,17.12,1.34,2004-01-09,Oromiya,West Hararge,Mesela,4
0.41,0.32,0.41,19.72,21.15,83.45,37.88,6.29,0.0,29.15,12.55,16.59,1.88,2004-01-10,Oromiya,West Hararge,Mesela,4
0.41,0.31,0.41,47.12,21.83,83.51,46.75,7.81,0.02,29.01,12.32,16.69,2.11,2004-01-11,Oromiya,West Hararge,Mesela,4
0.41,0.32,0.4,55.88,23.24,83.5,58.94,10.68,0.63,28.05,14.07,13.98,1.53,2004-01-12,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,61.95,23.88,83.4,56.88,10.68,1.63,28.22,15.93,12.29,1.34,2004-01-13,Oromiya,West Hararge,Mesela,4
0.41,0.38,0.41,97.71,23.09,83.35,63.0,11.23,1.53,27.09,16.13,10.96,1.59,2004-01-14,Oromiya,West Hararge,Mesela,4
0.41,0.38,0.41,95.2,20.28,83.41,70.0,11.6,0.99,23.01,16.05,6.97,1.27,2004-01-15,Oromiya,West Hararge,Mesela,4
0.41,0.38,0.41,78.61,22.94,83.42,59.31,10.86,0.73,27.54,15.33,12.2,1.33,2004-01-16,Oromiya,West Hararge,Mesela,4
0.41,0.37,0.41,59.73,23.51,83.36,61.19,11.41,0.7,27.83,15.83,12.0,1.62,2004-01-17,Oromiya,West Hararge,Mesela,4
0.41,0.36,0.41,61.32,23.4,83.32,55.56,10.31,0.21,27.68,15.87,11.8,2.01,2004-01-18,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,72.02,24.83,83.31,56.62,10.86,0.07,28.65,15.62,13.03,1.46,2004-01-19,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,94.53,22.73,83.3,63.81,11.78,0.65,25.91,17.47,8.45,1.45,2004-01-20,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,63.83,21.89,83.25,67.12,11.84,0.14,24.51,16.41,8.09,1.45,2004-01-21,Oromiya,West Hararge,Mesela,4
0.41,0.34,0.41,33.91,21.23,83.27,68.44,11.6,0.13,24.78,15.58,9.2,1.56,2004-01-22,Oromiya,West Hararge,Mesela,4
0.41,0.33,0.4,64.06,23.63,83.21,65.0,11.9,0.07,27.3,14.87,12.43,1.44,2004-01-23,Oromiya,West Hararge,Mesela,4
0.41,0.32,0.4,61.64,23.47,83.29,64.25,11.84,0.07,27.3,16.26,11.05,1.25,2004-01-24,Oromiya,West Hararge,Mesela,4
0.41,0.31,0.4,37.34,24.51,83.36,55.62,10.8,0.03,28.73,16.21,12.52,0.99,2004-01-25,Oromiya,West Hararge,Mesela,4
0.4,0.3,0.4,45.93,24.66,83.37,50.31,9.77,0.0,29.67,17.01,12.66,1.37,2004-01-26,Oromiya,West Hararge,Mesela,4
0.4,0.28,0.4,35.5,24.41,83.32,47.69,8.97,0.0,29.09,15.52,13.57,0.82,2004-01-27,Oromiya,West Hararge,Mesela,4
0.4,0.27,0.4,51.12,25.51,83.21,47.25,8.91,0.0,31.04,14.84,16.2,1.08,2004-01-28,Oromiya,West Hararge,Mesela,4
0.4,0.26,0.4,86.81,26.27,83.31,45.94,9.22,0.0,30.32,16.55,13.77,1.31,2004-01-29,Oromiya,West Hararge,Mesela,4
0.4,0.24,0.4,89.74,25.58,83.47,44.06,8.73,0.0,28.93,17.49,11.44,1.62,2004-01-30,Oromiya,West Hararge,Mesela,4
0.4,0.27,0.4,72.08,23.73,83.49,52.44,9.64,1.22,27.37,16.01,11.36,1.3,2004-01-31,Oromiya,West Hararge,Mesela,4
0.4,0.27,0.4,68.55,23.64,83.31,54.5,9.83,0.4,27.47,14.96,12.51,1.0,2004-02-01,Oromiya,West Hararge,Mesela,4
0.4,0.28,0.4,74.34,23.57,83.33,61.5,11.11,0.69,26.62,16.58,10.04,1.52,2004-02-02,Oromiya,West Hararge,Mesela,4
0.4,0.28,0.4,44.03,22.28,83.38,60.12,10.56,0.15,25.13,16.65,8.48,0.88,2004-02-03,Oromiya,West Hararge,Mesela,4
0.4,0.28,0.4,73.44,21.38,83.41,59.0,9.7,0.55,25.48,14.19,11.29,1.83,2004-02-04,Oromiya,West Hararge,Mesela,4
0.4,0.27,0.4,54.93,23.12,83.39,54.0,9.16,0.07,28.56,13.62,14.95,1.88,2004-02-05,Oromiya,West Hararge,Mesela,4
0.4,0.26,0.4,68.78,23.79,83.5,47.38,8.48,0.29,28.87,15.24,13.62,1.75,2004-02-06,Oromiya,West Hararge,Mesela,4
0.4,0.25,0.4,75.62,24.16,83.61,53.69,9.09,0.19,29.01,13.85,15.16,2.02,2004-02-07,Oromiya,West Hararge,Mesela,4
0.4,0.25,0.4,42.85,23.85,83.67,52.75,8.48,0.65,30.44,13.78,16.66,1.8,2004-02-08,Oromiya,West Hararge,Mesela,4
0.4,0.24,0.4,26.38,23.86,83.63,44.19,7.39,0.31,30.02,13.4,16.62,1.33,2004-02-09,Oromiya,West Hararge,Mesela,4
0.4,0.23,0.4,22.57,23.69,83.61,34.19,5.98,0.0,31.26,13.27,17.98,1.26,2004-02-10,Oromiya,West Hararge,Mesela,4
0.4,0.22,0.39,15.73,23.36,83.53,22.94,4.09,0.0,31.61,13.73,17.88,1.22,2004-02-11,Oromiya,West Hararge,Mesela,4
0.4,0.2,0.39,15.87,22.69,83.56,25.25,4.33,0.0,30.51,12.73,17.79,1.72,2004-02-12,Oromiya,West Hararge,Mesela,4
0.4,0.2,0.39,17.14,23.25,83.54,26.12,4.52,0.0,30.9,12.8,18.11,1.55,2004-02-13,Oromiya,West Hararge,Mesela,4
0.4,0.19,0.39,15.59,24.21,83.48,25.81,4.82,0.0,31.55,13.35,18.2,1.23,2004-02-14,Oromiya,West Hararge,Mesela,4
0.4,0.18,0.39,17.05,23.97,83.48,29.88,5.37,0.0,30.92,13.18,17.74,1.97,2004-02-15,Oromiya,West Hararge,Mesela,4
0.4,0.17,0.39,32.57,24.55,83.48,38.75,6.35,0.0,30.81,11.73,19.08,1.37,2004-02-16,Oromiya,West Hararge,Mesela,4
0.4,0.17,0.39,40.18,24.22,83.54,33.62,6.29,0.0,30.02,15.25,14.77,1.8,2004-02-17,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,15.32,24.22,83.35,18.75,3.66,0.0,32.32,16.04,16.29,1.51,2004-02-18,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,20.58,23.41,83.33,12.5,2.26,0.0,32.04,14.87,17.17,1.24,2004-02-19,Oromiya,West Hararge,Mesela,4
0.4,0.15,0.39,16.58,22.87,83.39,14.25,2.5,0.0,31.25,14.34,16.9,1.55,2004-02-20,Oromiya,West Hararge,Mesela,4
0.4,0.15,0.39,15.49,23.38,83.38,13.75,2.44,0.0,31.99,14.65,17.34,0.86,2004-02-21,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,35.58,24.1,83.38,23.38,4.21,0.0,31.87,14.44,17.43,1.55,2004-02-22,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,30.66,24.06,83.37,26.0,4.39,0.0,31.98,13.54,18.44,1.98,2004-02-23,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,37.83,23.87,83.51,19.88,3.54,0.0,31.14,13.65,17.48,1.05,2004-02-24,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,21.25,24.58,83.62,30.75,5.86,0.45,30.75,15.57,15.19,1.37,2004-02-25,Oromiya,West Hararge,Mesela,4
0.4,0.15,0.39,21.92,24.37,83.54,27.5,4.82,0.12,31.19,13.9,17.29,1.95,2004-02-26,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,72.67,24.69,83.47,18.56,3.17,0.01,31.77,13.59,18.17,1.36,2004-02-27,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,55.02,25.55,83.41,23.19,4.27,0.0,32.3,13.81,18.48,1.42,2004-02-28,Oromiya,West Hararge,Mesela,4
0.4,0.13,0.39,52.45,25.31,83.42,27.19,5.25,0.02,30.97,15.51,15.45,1.27,2004-02-29,Oromiya,West Hararge,Mesela,4
0.4,0.13,0.39,19.74,24.83,83.39,25.06,4.58,0.0,31.05,14.19,16.86,1.41,2004-03-01,Oromiya,West Hararge,Mesela,4
0.4,0.13,0.39,19.27,23.94,83.42,23.56,4.03,0.0,31.99,13.17,18.82,2.41,2004-03-02,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,15.25,22.88,83.45,17.12,2.5,0.0,31.49,12.57,18.92,2.05,2004-03-03,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,16.88,21.9,83.47,12.75,1.71,0.0,31.48,11.5,19.98,2.22,2004-03-04,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,20.02,22.4,83.34,10.06,1.34,0.0,32.45,11.14,21.31,1.55,2004-03-05,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,19.17,22.67,83.29,7.44,1.22,0.0,32.69,12.68,20.01,1.46,2004-03-06,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,30.23,22.91,83.36,14.12,2.32,0.0,31.34,13.19,18.16,1.8,2004-03-07,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,39.24,22.87,83.49,26.5,4.21,0.0,30.48,12.15,18.33,2.67,2004-03-08,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,62.23,24.87,83.52,27.06,4.7,0.2,31.91,13.58,18.33,1.15,2004-03-09,Oromiya,West Hararge,Mesela,4
0.4,0.12,0.39,69.84,26.74,83.39,33.62,6.96,0.56,32.38,16.23,16.16,1.3,2004-03-10,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,32.37,25.99,83.34,34.81,7.26,1.16,31.57,17.9,13.67,1.62,2004-03-11,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,25.05,25.98,83.42,26.5,5.62,0.0,32.16,17.02,15.14,1.34,2004-03-12,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,23.16,25.35,83.46,28.44,5.43,0.0,31.89,15.31,16.57,2.05,2004-03-13,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,29.65,25.62,83.52,40.38,8.0,0.01,31.24,15.77,15.47,2.43,2004-03-14,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,66.55,25.39,83.51,45.69,9.4,0.02,28.93,17.5,11.42,1.66,2004-03-15,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,83.84,25.13,83.42,51.44,10.5,0.38,27.65,18.62,9.03,1.34,2004-03-16,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,96.01,23.16,83.37,62.94,11.84,0.0,25.86,17.98,7.88,2.01,2004-03-17,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,89.81,24.0,83.4,57.44,11.11,0.0,27.69,17.66,10.02,2.27,2004-03-18,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,36.95,26.58,83.39,38.12,7.81,0.0,31.79,16.84,14.95,1.69,2004-03-19,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,30.57,27.18,83.38,38.31,7.93,0.0,31.95,17.01,14.94,1.29,2004-03-20,Oromiya,West Hararge,Mesela,4
0.4,0.16,0.39,19.34,27.58,83.37,34.25,7.14,0.0,33.07,17.51,15.55,1.11,2004-03-21,Oromiya,West Hararge,Mesela,4
0.4,0.15,0.39,24.97,26.95,83.39,29.19,6.16,0.0,33.21,18.08,15.12,1.39,2004-03-22,Oromiya,West Hararge,Mesela,4
0.4,0.15,0.39,16.77,25.58,83.48,30.06,5.98,0.0,32.21,16.15,16.05,1.72,2004-03-23,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,16.99,25.36,83.47,23.88,4.82,0.0,32.48,15.55,16.93,1.47,2004-03-24,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,15.1,25.96,83.27,21.5,4.52,0.0,33.33,16.43,16.91,1.12,2004-03-25,Oromiya,West Hararge,Mesela,4
0.4,0.14,0.39,43.31,25.66,83.16,26.38,5.37,0.0,32.13,16.17,15.96,2.09,2004-03-26,Oromiya,West Hararge,Mesela,4
0.4,0.13,0.39,87.38,25.8,83.24,29.94,5.98,0.0,32.08,16.12,15.96,2.47,2004-03-27,Oromiya,West Hararge,Mesela,4
0.4,0.24,0.4,92.98,26.58,83.35,43.44,8.97,14.1,31.28,16.04,15.24,1.41,2004-03-28,Oromiya,West Hararge,Mesela,4
0.42,0.55,0.43,93.04,24.38,83.34,63.38,12.45,20.67,28.8,17.56,11.25,1.81,2004-03-29,Oromiya,West Hararge,Mesela,4
0.45,0.58,0.48,97.69,22.96,83.38,65.31,12.51,17.87,26.73,17.82,8.91,1.59,2004-03-30,Oromiya,West Hararge,Mesela,4
0.45,0.48,0.48,98.79,22.67,83.4,62.88,11.9,4.98,26.4,17.44,8.96,1.59,2004-03-31,Oromiya,West Hararge,Mesela,4
0.45,0.45,0.47,86.7,23.97,83.39,64.62,12.45,1.43,27.82,16.63,11.19,1.45,2004-04-01,Oromiya,West Hararge,Mesela,4
0.46,0.47,0.47,59.34,21.98,83.44,76.44,13.67,4.26,25.05,17.09,7.95,1.59,2004-04-02,Oromiya,West Hararge,Mesela,4
0.46,0.47,0.47,42.87,23.19,83.43,72.06,12.94,2.66,27.63,16.22,11.41,2.66,2004-04-03,Oromiya,West Hararge,Mesela,4
0.46,0.43,0.46,64.74,23.7,83.48,69.0,12.76,0.48,27.92,16.3,11.62,2.55,2004-04-04,Oromiya,West Hararge,Mesela,4
0.46,0.44,0.46,93.7,22.12,83.53,72.44,12.76,1.63,25.94,16.73,9.22,1.77,2004-04-05,Oromiya,West Hararge,Mesela,4
0.46,0.45,0.46,80.79,23.69,83.53,65.69,12.15,2.8,28.38,16.37,12.0,1.15,2004-04-06,Oromiya,West Hararge,Mesela,4
0.46,0.49,0.47,83.95,22.55,83.61,71.69,12.88,6.53,26.06,17.26,8.8,1.28,2004-04-07,Oromiya,West Hararge,Mesela,4
0.47,0.49,0.48,63.36,22.9,83.5,71.06,13.06,5.73,26.92,16.2,10.72,1.38,2004-04-08,Oromiya,West Hararge,Mesela,4
0.47,0.51,0.48,77.76,21.69,83.27,76.5,13.55,6.67,25.4,16.05,9.35,1.73,2004-04-09,Oromiya,West Hararge,Mesela,4
0.48,0.47,0.48,80.58,22.37,83.15,74.94,13.67,1.99,26.48,17.61,8.87,2.64,2004-04-10,Oromiya,West Hararge,Mesela,4
0.48,0.46,0.48,98.97,20.97,83.33,75.94,13.0,0.77,25.04,15.8,9.24,3.0,2004-04-11,Oromiya,West Hararge,Mesela,4
0.48,0.47,0.48,97.7,21.2,83.34,76.06,13.24,3.45,25.66,15.67,10.0,2.42,2004-04-12,Oromiya,West Hararge,Mesela,4
0.48,0.47,0.48,96.02,20.68,83.29,73.12,12.7,1.17,25.31,16.8,8.51,1.61,2004-04-13,Oromiya,West Hararge,Mesela,4
0.48,0.47,0.48,98.65,22.6,83.29,70.25,12.7,4.11,26.96,15.87,11.09,1.77,2004-04-14,Oromiya,West Hararge,Mesela,4
0.48,0.48,0.48,99.42,22.33,83.43,75.88,13.43,3.72,27.18,16.33,10.84,1.6,2004-04-15,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,56.27,23.73,83.49,60.81,11.72,1.24,28.09,16.55,11.54,1.44,2004-04-16,Oromiya,West Hararge,Mesela,4
0.48,0.48,0.48,52.63,23.26,83.42,67.19,12.57,4.68,28.0,15.87,12.13,1.98,2004-04-17,Oromiya,West Hararge,Mesela,4
0.48,0.48,0.48,73.81,23.33,83.34,70.19,13.31,4.58,27.72,16.04,11.68,1.44,2004-04-18,Oromiya,West Hararge,Mesela,4
0.48,0.49,0.49,69.35,20.15,83.36,80.38,13.67,2.07,24.37,16.19,8.18,1.67,2004-04-19,Oromiya,West Hararge,Mesela,4
0.48,0.47,0.48,77.95,22.41,83.49,76.06,13.67,2.19,26.93,16.16,10.77,1.85,2004-04-20,Oromiya,West Hararge,Mesela,4
0.48,0.46,0.48,45.64,24.51,83.51,61.94,12.27,1.34,29.39,17.07,12.32,1.3,2004-04-21,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,47.4,24.41,83.3,60.81,12.08,1.36,29.45,16.54,12.91,1.65,2004-04-22,Oromiya,West Hararge,Mesela,4
0.48,0.44,0.48,36.31,23.88,83.23,63.5,12.08,0.7,29.76,15.91,13.84,2.38,2004-04-23,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,55.38,23.97,83.28,62.12,11.96,1.98,29.76,15.76,14.0,2.26,2004-04-24,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,61.44,25.13,83.24,62.12,12.76,2.02,29.91,16.79,13.12,1.42,2004-04-25,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,66.07,25.1,83.28,61.5,12.63,2.25,29.75,17.82,11.93,1.58,2004-04-26,Oromiya,West Hararge,Mesela,4
0.48,0.45,0.48,70.73,24.9,83.36,66.56,13.12,3.46,29.73,16.37,13.36,1.81,2004-04-27,Oromiya,West Hararge,Mesela,4
0.48,0.49,0.48,60.5,23.65,83.35,71.75,13.73,5.36,28.31,18.08,10.23,1.77,2004-04-28,Oromiya,West Hararge,Mesela,4
0.48,0.47,0.48,40.86,21.71,83.26,76.06,13.67,1.58,25.65,17.65,7.99,1.91,2004-04-29,Oromiya,West Hararge,Mesela,4
0.48,0.46,0.48,74.32,22.24,83.23,77.19,13.67,1.82,26.76,16.75,10.02,1.07,2004-04-30,Oromiya,West Hararge,Mesela,4
0.48,0.44,0.48,55.52,24.1,83.24,65.69,11.96,0.14,30.01,15.71,14.3,1.11,2004-05-01,Oromiya,West Hararge,Mesela,4
0.47,0.43,0.48,54.34,24.55,83.28,62.25,11.41,0.74,30.91,15.04,15.88,1.34,2004-05-02,Oromiya,West Hararge,Mesela,4
0.47,0.42,0.47,55.71,23.67,83.37,51.94,9.46,0.21,30.82,15.9,14.91,1.85,2004-05-03,Oromiya,West Hararge,Mesela,4
0.47,0.41,0.46,25.54,23.45,83.37,39.62,7.32,0.01,31.93,15.47,16.46,1.92,2004-05-04,Oromiya,West Hararge,Mesela,4
0.46,0.41,0.46,48.58,24.09,83.38,49.0,9.83,0.11,30.88,15.01,15.87,1.35,2004-05-05,Oromiya,West Hararge,Mesela,4
0.46,0.41,0.46,34.34,24.44,83.4,52.62,10.74,0.0,30.1,15.93,14.17,1.3,2004-05-06,Oromiya,West Hararge,Mesela,4
0.46,0.41,0.45,24.07,24.44,83.38,40.75,8.12,0.0,32.76,17.08,15.68,2.03,2004-05-07,Oromiya,West Hararge,Mesela,4
0.45,0.4,0.45,31.2,24.6,83.34,39.62,8.06,0.0,32.8,16.83,15.97,1.74,2004-05-08,Oromiya,West Hararge,Mesela,4
0.45,0.4,0.45,35.64,24.44,83.31,37.56,7.51,0.0,32.9,15.95,16.95,1.9,2004-05-09,Oromiya,West Hararge,Mesela,4
0.45,0.39,0.45,36.95,24.67,83.3,38.69,7.81,0.0,33.4,16.21,17.2,1.72,2004-05-10,Oromiya,West Hararge,Mesela,4
0.45,0.39,0.45,37.98,25.3,83.31,46.25,9.22,0.0,33.03,15.5,17.53,1.3,2004-05-11,Oromiya,West Hararge,Mesela,4
0.45,0.39,0.44,33.17,25.83,83.24,52.75,10.38,0.0,32.67,15.58,17.09,1.22,2004-05-12,Oromiya,West Hararge,Mesela,4
0.45,0.39,0.44,34.27,26.18,83.2,55.06,11.11,0.0,31.75,16.25,15.51,1.76,2004-05-13,Oromiya,West Hararge,Mesela,4
0.44,0.39,0.44,40.35,26.1,83.32,52.38,10.74,0.0,32.13,16.58,15.55,2.2,2004-05-14,Oromiya,West Hararge,Mesela,4
0.44,0.39,0.43,48.31,25.49,83.37,54.62,11.35,0.0,30.56,17.05,13.51,1.61,2004-05-15,Oromiya,West Hararge,Mesela,4
0.44,0.38,0.43,38.02,26.26,83.29,46.88,9.95,0.0,33.41,17.01,16.4,1.56,2004-05-16,Oromiya,West Hararge,Mesela,4
0.43,0.38,0.43,32.05,24.98,83.39,42.5,8.36,0.0,33.35,16.48,16.86,2.13,2004-05-17,Oromiya,West Hararge,Mesela,4
0.43,0.38,0.43,36.73,25.4,83.52,51.38,10.31,0.0,31.88,15.34,16.54,1.91,2004-05-18,Oromiya,West Hararge,Mesela,4
0.43,0.38,0.42,38.63,25.56,83.45,45.06,9.34,0.0,32.9,16.44,16.46,1.79,2004-05-19,Oromiya,West Hararge,Mesela,4
0.43,0.37,0.42,85.86,25.84,83.41,50.0,10.31,0.0,32.3,16.2,16.1,1.85,2004-05-20,Oromiya,West Hararge,Mesela,4
0.42,0.38,0.42,85.16,24.51,83.44,54.75,10.56,0.31,30.72,16.13,14.59,2.24,2004-05-21,Oromiya,West Hararge,Mesela,4
0.42,0.37,0.42,59.07,24.42,83.48,54.38,10.31,0.09,30.09,15.41,14.68,2.5,2004-05-22,Oromiya,West Hararge,Mesela,4
0.42,0.37,0.42,53.59,24.71,83.47,53.75,10.25,0.21,29.73,15.21,14.52,2.0,2004-05-23,Oromiya,West Hararge,Mesela,4
0.42,0.36,0.41,64.64,25.6,83.43,51.38,10.07,0.11,31.42,15.62,15.8,1.88,2004-05-24,Oromiya,West Hararge,Mesela,4
0.42,0.35,0.41,57.15,25.92,83.42,49.88,10.07,0.02,31.37,16.1,15.27,2.05,2004-05-25,Oromiya,West Hararge,Mesela,4
0.42,0.38,0.41,56.87,24.45,83.46,54.81,10.38,1.92,30.47,16.01,14.46,2.62,2004-05-26,Oromiya,West Hararge,Mesela,4
0.42,0.37,0.41,54.52,24.75,83.46,48.69,9.09,0.72,31.66,15.25,16.41,1.99,2004-05-27,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.41,51.01,24.46,83.44,57.31,10.68,2.61,31.64,15.3,16.34,1.84,2004-05-28,Oromiya,West Hararge,Mesela,4
0.42,0.43,0.42,52.41,23.43,83.37,64.69,11.66,4.22,29.99,15.31,14.68,2.15,2004-05-29,Oromiya,West Hararge,Mesela,4
0.42,0.45,0.42,65.54,23.53,83.37,65.69,12.02,4.49,28.8,15.08,13.73,1.94,2004-05-30,Oromiya,West Hararge,Mesela,4
0.42,0.43,0.43,67.33,22.2,83.41,69.75,12.21,2.51,27.05,15.76,11.28,2.45,2004-05-31,Oromiya,West Hararge,Mesela,4
0.43,0.44,0.43,85.66,22.79,83.48,65.75,11.78,3.18,28.08,15.19,12.89,1.76,2004-06-01,Oromiya,West Hararge,Mesela,4
0.43,0.42,0.43,56.74,22.91,83.54,64.75,11.6,2.07,28.37,15.24,13.12,1.77,2004-06-02,Oromiya,West Hararge,Mesela,4
0.43,0.41,0.43,49.27,23.5,83.51,62.19,10.93,1.05,29.62,14.65,14.98,2.5,2004-06-03,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.42,47.42,23.99,83.48,56.5,10.07,0.28,30.05,13.77,16.28,2.69,2004-06-04,Oromiya,West Hararge,Mesela,4
0.42,0.4,0.42,59.41,23.82,83.51,59.56,10.62,1.49,29.8,14.43,15.38,2.83,2004-06-05,Oromiya,West Hararge,Mesela,4
0.42,0.4,0.42,75.74,23.67,83.55,61.56,11.23,1.4,29.44,14.81,14.62,2.88,2004-06-06,Oromiya,West Hararge,Mesela,4
0.42,0.45,0.43,60.14,23.29,83.58,63.5,11.72,4.89,28.44,15.99,12.46,2.27,2004-06-07,Oromiya,West Hararge,Mesela,4
0.43,0.44,0.43,48.42,24.48,83.47,62.81,11.72,4.19,30.54,15.03,15.51,2.3,2004-06-08,Oromiya,West Hararge,Mesela,4
0.43,0.48,0.44,61.15,22.41,83.52,69.0,12.21,8.3,28.17,15.21,12.96,2.54,2004-06-09,Oromiya,West Hararge,Mesela,4
0.44,0.41,0.44,48.13,23.96,83.49,56.69,10.62,0.34,29.9,14.3,15.61,2.8,2004-06-10,Oromiya,West Hararge,Mesela,4
0.43,0.41,0.44,56.38,24.55,83.5,56.62,10.8,0.74,29.51,15.03,14.48,2.21,2004-06-11,Oromiya,West Hararge,Mesela,4
0.43,0.41,0.43,67.52,23.36,83.54,62.38,11.66,0.71,28.23,16.04,12.2,1.84,2004-06-12,Oromiya,West Hararge,Mesela,4
0.43,0.41,0.43,49.85,24.73,83.46,58.44,11.41,1.34,30.37,16.33,14.02,1.48,2004-06-13,Oromiya,West Hararge,Mesela,4
0.43,0.39,0.43,42.48,25.15,83.35,51.38,9.77,0.21,32.11,15.3,16.8,1.41,2004-06-14,Oromiya,West Hararge,Mesela,4
0.43,0.38,0.43,58.28,24.88,83.37,55.06,10.38,0.53,31.26,14.67,16.59,3.04,2004-06-15,Oromiya,West Hararge,Mesela,4
0.43,0.39,0.42,62.37,24.01,83.53,59.5,11.17,0.9,28.98,15.37,13.61,3.22,2004-06-16,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.42,50.48,23.58,83.5,60.75,11.29,0.68,28.51,15.79,12.73,2.65,2004-06-17,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.42,87.38,24.05,83.5,58.06,11.05,0.9,28.52,15.09,13.43,2.41,2004-06-18,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.42,91.4,22.73,83.47,65.38,11.66,1.16,27.26,16.23,11.03,3.24,2004-06-19,Oromiya,West Hararge,Mesela,4
0.42,0.41,0.42,73.76,22.32,83.46,61.5,10.74,2.35,27.19,14.93,12.27,3.6,2004-06-20,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.42,67.09,23.46,83.57,57.06,10.31,0.86,29.26,13.8,15.47,3.34,2004-06-21,Oromiya,West Hararge,Mesela,4
0.42,0.38,0.42,59.89,23.85,83.63,51.81,9.7,0.11,29.55,14.88,14.66,3.54,2004-06-22,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.42,63.28,23.5,83.56,59.62,10.93,1.8,29.32,15.33,13.98,3.86,2004-06-23,Oromiya,West Hararge,Mesela,4
0.42,0.39,0.42,75.95,22.3,83.56,63.62,10.99,1.1,27.54,14.72,12.82,3.84,2004-06-24,Oromiya,West Hararge,Mesela,4
0.42,0.42,0.42,69.88,22.12,83.56,64.0,10.86,3.66,28.08,13.98,14.1,3.35,2004-06-25,Oromiya,West Hararge,Mesela,4
0.43,0.45,0.43,81.73,21.4,83.57,64.88,10.8,4.62,27.17,13.67,13.5,2.86,2004-06-26,Oromiya,West Hararge,Mesela,4
