GWETPROF,GWETTOP,GWETROOT,CLOUD_AMT,TS,PS,RH2M,QV2M,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M_RANGE,WS2M,date,region,zone,district,weredacode
0.48,0.35,0.48,7.47,25.43,90.47,49.44,9.22,0.01,32.28,16.3,15.98,1.45,2004-01-01,Oromiya,West Hararge,Goba Koricha,7
0.48,0.34,0.47,6.99,25.59,90.43,51.88,9.58,0.01,32.54,16.02,16.52,1.56,2004-01-02,Oromiya,West Hararge,Goba Koricha,7
0.47,0.33,0.47,7.57,26.95,90.39,45.38,9.09,0.01,34.19,17.27,16.92,1.47,2004-01-03,Oromiya,West Hararge,Goba Koricha,7
0.47,0.31,0.47,9.11,26.22,90.46,42.5,8.36,0.0,33.15,17.81,15.34,1.48,2004-01-04,Oromiya,West Hararge,Goba Koricha,7
0.47,0.3,0.47,11.34,26.78,90.42,31.69,6.1,0.0,35.5,17.0,18.51,1.63,2004-01-05,Oromiya,West Hararge,Goba Koricha,7
0.47,0.29,0.47,16.91,27.1,90.33,32.88,6.71,0.0,35.07,17.57,17.5,1.33,2004-01-06,Oromiya,West Hararge,Goba Koricha,7
0.47,0.28,0.46,10.57,27.86,90.14,32.31,6.96,0.0,36.01,17.77,18.24,1.66,2004-01-07,Oromiya,West Hararge,Goba Koricha,7
0.47,0.27,0.46,13.71,27.65,90.24,30.12,6.35,0.0,35.31,17.49,17.82,1.66,2004-01-08,Oromiya,West Hararge,Goba Koricha,7
0.46,0.27,0.46,11.72,26.33,90.35,38.31,7.69,0.0,33.15,17.26,15.88,1.91,2004-01-09,Oromiya,West Hararge,Goba Koricha,7
0.46,0.26,0.46,8.55,27.33,90.29,40.31,8.12,0.0,34.13,16.96,17.17,1.18,2004-01-10,Oromiya,West Hararge,Goba Koricha,7
0.46,0.24,0.46,43.28,28.69,90.3,33.62,7.32,0.0,35.83,17.99,17.84,1.34,2004-01-11,Oromiya,West Hararge,Goba Koricha,7
0.46,0.24,0.46,45.3,29.23,90.31,48.75,11.17,0.58,34.09,19.41,14.68,1.15,2004-01-12,Oromiya,West Hararge,Goba Koricha,7
0.46,0.28,0.46,47.4,28.79,90.23,53.81,12.21,1.88,32.92,20.39,12.53,1.76,2004-01-13,Oromiya,West Hararge,Goba Koricha,7
0.47,0.33,0.46,97.81,25.98,90.29,64.75,12.82,1.76,29.75,19.51,10.23,2.72,2004-01-14,Oromiya,West Hararge,Goba Koricha,7
0.47,0.35,0.47,87.67,25.44,90.33,62.44,12.33,1.07,29.8,18.9,10.9,2.44,2004-01-15,Oromiya,West Hararge,Goba Koricha,7
0.47,0.34,0.47,72.01,28.31,90.28,51.88,11.41,0.55,32.96,20.11,12.85,1.53,2004-01-16,Oromiya,West Hararge,Goba Koricha,7
0.47,0.34,0.46,43.5,29.05,90.17,52.38,12.15,0.51,33.26,20.67,12.59,1.23,2004-01-17,Oromiya,West Hararge,Goba Koricha,7
0.47,0.32,0.46,61.97,28.09,90.14,50.56,11.41,0.19,32.41,21.08,11.32,1.44,2004-01-18,Oromiya,West Hararge,Goba Koricha,7
0.46,0.3,0.46,65.43,29.48,90.14,51.62,11.96,0.08,33.87,19.76,14.1,2.11,2004-01-19,Oromiya,West Hararge,Goba Koricha,7
0.46,0.3,0.46,85.71,28.28,90.14,57.81,13.0,0.59,31.63,20.82,10.81,2.09,2004-01-20,Oromiya,West Hararge,Goba Koricha,7
0.46,0.29,0.46,55.33,28.97,90.06,56.81,12.82,0.18,33.18,20.48,12.7,1.77,2004-01-21,Oromiya,West Hararge,Goba Koricha,7
0.46,0.28,0.46,42.09,29.24,90.05,52.31,11.96,0.14,33.51,19.96,13.55,1.64,2004-01-22,Oromiya,West Hararge,Goba Koricha,7
0.46,0.27,0.46,46.21,30.23,89.97,47.5,11.72,0.09,34.19,21.38,12.8,1.56,2004-01-23,Oromiya,West Hararge,Goba Koricha,7
0.46,0.26,0.46,74.2,30.1,90.08,49.06,11.96,0.07,33.63,21.65,11.98,1.3,2004-01-24,Oromiya,West Hararge,Goba Koricha,7
0.46,0.25,0.46,22.13,29.64,90.21,50.06,11.72,0.05,33.69,21.05,12.65,2.03,2004-01-25,Oromiya,West Hararge,Goba Koricha,7
0.46,0.24,0.46,29.45,29.0,90.25,48.19,10.86,0.0,33.8,19.73,14.07,2.27,2004-01-26,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,31.86,27.99,90.24,45.69,9.95,0.0,32.95,19.22,13.73,2.23,2004-01-27,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,40.38,28.36,90.13,47.44,10.44,0.0,33.26,18.84,14.41,2.26,2004-01-28,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,87.88,29.8,90.18,49.38,11.29,0.0,34.83,19.94,14.9,2.47,2004-01-29,Oromiya,West Hararge,Goba Koricha,7
0.46,0.21,0.46,91.86,29.44,90.35,46.31,10.56,0.0,33.66,21.12,12.54,2.21,2004-01-30,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,61.84,28.5,90.39,48.19,10.68,0.49,32.51,20.12,12.38,2.26,2004-01-31,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,60.35,28.53,90.22,50.25,10.93,0.41,33.05,19.34,13.71,2.56,2004-02-01,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,81.58,28.21,90.24,52.69,11.35,0.33,31.76,19.4,12.35,2.88,2004-02-02,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,42.43,28.04,90.3,49.19,10.31,0.07,32.65,19.14,13.51,2.52,2004-02-03,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,80.2,26.82,90.36,53.62,10.86,0.22,31.28,18.87,12.41,3.07,2004-02-04,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,56.91,27.26,90.36,49.5,10.19,0.06,32.25,19.12,13.12,2.53,2004-02-05,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,57.79,27.2,90.46,46.56,9.58,0.22,32.19,18.32,13.88,2.58,2004-02-06,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,69.58,26.53,90.62,54.25,10.93,0.32,30.88,18.26,12.62,3.14,2004-02-07,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,50.46,26.7,90.68,50.62,9.83,0.77,32.71,18.19,14.52,3.41,2004-02-08,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,14.65,26.37,90.66,47.5,8.73,0.15,32.27,16.59,15.68,2.4,2004-02-09,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,9.29,26.55,90.6,40.56,7.63,0.0,33.14,16.26,16.88,2.02,2004-02-10,Oromiya,West Hararge,Goba Koricha,7
0.46,0.21,0.46,4.37,26.98,90.45,31.5,6.1,0.0,34.51,16.44,18.08,1.8,2004-02-11,Oromiya,West Hararge,Goba Koricha,7
0.46,0.2,0.46,5.43,27.58,90.44,29.0,5.68,0.0,35.33,16.05,19.29,1.55,2004-02-12,Oromiya,West Hararge,Goba Koricha,7
0.46,0.2,0.45,5.36,28.7,90.38,26.25,5.62,0.0,36.23,18.01,18.23,1.46,2004-02-13,Oromiya,West Hararge,Goba Koricha,7
0.46,0.19,0.45,6.26,29.24,90.3,25.62,5.55,0.0,37.11,18.02,19.09,1.54,2004-02-14,Oromiya,West Hararge,Goba Koricha,7
0.46,0.18,0.45,5.16,26.85,90.43,34.56,6.96,0.0,33.54,18.08,15.45,2.3,2004-02-15,Oromiya,West Hararge,Goba Koricha,7
0.46,0.18,0.45,17.53,26.98,90.46,42.0,8.3,0.0,32.84,17.35,15.5,2.38,2004-02-16,Oromiya,West Hararge,Goba Koricha,7
0.46,0.18,0.45,32.31,26.22,90.5,35.75,7.32,0.0,32.65,17.97,14.69,2.3,2004-02-17,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,13.23,26.55,90.26,20.38,4.21,0.0,35.07,18.2,16.88,1.98,2004-02-18,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,10.19,25.78,90.25,18.25,3.36,0.0,34.93,15.88,19.05,1.84,2004-02-19,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,14.66,25.0,90.35,20.0,3.66,0.0,33.53,16.13,17.4,2.15,2004-02-20,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,6.7,26.26,90.28,15.12,3.11,0.0,34.98,16.91,18.06,1.74,2004-02-21,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,35.46,27.25,90.3,26.19,5.25,0.0,35.11,16.35,18.76,1.93,2004-02-22,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,20.24,26.37,90.35,33.81,6.1,0.0,33.76,16.83,16.94,2.26,2004-02-23,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,26.76,25.92,90.49,29.38,5.0,0.0,33.58,15.29,18.3,1.95,2004-02-24,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,23.45,26.67,90.61,40.0,7.81,0.83,33.05,16.8,16.24,2.3,2004-02-25,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,25.86,26.62,90.56,29.88,5.49,0.03,33.26,16.64,16.62,2.18,2004-02-26,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,82.73,27.12,90.45,23.44,4.21,0.01,34.41,16.51,17.91,1.96,2004-02-27,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,53.9,28.33,90.35,26.38,5.37,0.0,35.23,17.51,17.72,1.99,2004-02-28,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,50.9,27.79,90.35,25.81,5.31,0.01,34.43,18.39,16.04,2.18,2004-02-29,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,10.25,27.1,90.37,29.06,5.68,0.0,33.95,17.54,16.41,2.2,2004-03-01,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,7.58,26.77,90.41,27.25,5.13,0.0,34.36,16.23,18.12,2.34,2004-03-02,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,5.23,25.51,90.46,21.44,3.66,0.0,33.94,16.36,17.59,2.27,2004-03-03,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,4.58,24.79,90.47,17.06,2.81,0.0,33.91,15.81,18.1,2.02,2004-03-04,Oromiya,West Hararge,Goba Koricha,7
0.46,0.14,0.45,6.99,24.82,90.33,15.31,2.5,0.0,34.5,15.06,19.44,1.88,2004-03-05,Oromiya,West Hararge,Goba Koricha,7
0.46,0.14,0.45,7.68,25.22,90.26,13.5,2.26,0.0,34.74,14.2,20.53,2.02,2004-03-06,Oromiya,West Hararge,Goba Koricha,7
0.46,0.14,0.45,20.6,25.58,90.34,18.5,3.36,0.0,33.92,16.02,17.9,2.15,2004-03-07,Oromiya,West Hararge,Goba Koricha,7
0.46,0.13,0.45,19.05,26.23,90.48,26.75,5.0,0.0,33.66,16.36,17.3,2.55,2004-03-08,Oromiya,West Hararge,Goba Koricha,7
0.46,0.13,0.45,61.01,27.76,90.45,28.94,5.62,0.01,35.18,16.6,18.58,1.88,2004-03-09,Oromiya,West Hararge,Goba Koricha,7
0.46,0.13,0.45,77.51,29.8,90.25,33.19,7.87,0.15,36.26,19.15,17.1,1.95,2004-03-10,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,21.88,29.04,90.21,29.56,7.02,0.47,35.91,20.64,15.27,2.33,2004-03-11,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,14.53,29.96,90.24,21.31,5.19,0.0,37.3,19.58,17.72,1.82,2004-03-12,Oromiya,West Hararge,Goba Koricha,7
0.46,0.14,0.45,13.16,30.8,90.22,20.94,5.13,0.0,38.23,19.68,18.55,1.49,2004-03-13,Oromiya,West Hararge,Goba Koricha,7
0.46,0.14,0.45,16.81,32.82,90.22,27.12,7.39,0.01,39.05,20.56,18.49,1.52,2004-03-14,Oromiya,West Hararge,Goba Koricha,7
0.46,0.14,0.45,49.58,31.98,90.31,38.88,10.44,0.08,35.73,22.35,13.38,1.93,2004-03-15,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,72.81,29.79,90.27,50.38,12.33,0.77,32.83,22.27,10.55,2.26,2004-03-16,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,93.41,28.53,90.21,58.31,13.43,0.36,31.98,22.43,9.55,2.43,2004-03-17,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,87.73,27.82,90.27,60.56,13.37,0.14,31.83,20.91,10.91,2.02,2004-03-18,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,46.5,31.52,90.23,45.0,10.62,0.02,37.04,19.83,17.21,2.21,2004-03-19,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,15.04,29.83,90.27,41.06,9.83,0.02,34.8,21.31,13.5,2.8,2004-03-20,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,8.7,30.02,90.26,33.5,7.81,0.0,36.05,20.37,15.68,2.46,2004-03-21,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,13.38,29.77,90.28,29.38,6.77,0.0,36.82,20.05,16.77,2.53,2004-03-22,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,4.25,29.64,90.36,27.94,6.29,0.0,36.41,19.05,17.36,2.16,2004-03-23,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,6.37,29.33,90.36,25.31,5.62,0.0,36.36,18.83,17.53,1.98,2004-03-24,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,9.66,30.22,90.08,21.19,5.0,0.0,37.93,18.67,19.26,1.83,2004-03-25,Oromiya,West Hararge,Goba Koricha,7
0.46,0.15,0.45,68.45,32.26,89.87,20.75,5.55,0.0,39.1,19.97,19.13,1.27,2004-03-26,Oromiya,West Hararge,Goba Koricha,7
0.46,0.14,0.45,89.05,33.27,89.94,24.19,6.53,0.06,39.58,21.45,18.12,1.09,2004-03-27,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,96.37,30.43,90.19,47.31,11.54,7.84,34.72,21.51,13.2,2.07,2004-03-28,Oromiya,West Hararge,Goba Koricha,7
0.48,0.61,0.49,92.46,27.56,90.15,65.62,14.65,23.17,32.83,20.93,11.91,1.23,2004-03-29,Oromiya,West Hararge,Goba Koricha,7
0.52,0.59,0.52,97.85,26.37,90.19,66.31,14.53,11.58,31.22,20.8,10.42,0.66,2004-03-30,Oromiya,West Hararge,Goba Koricha,7
0.52,0.55,0.53,98.82,26.09,90.21,63.81,14.1,6.15,30.27,22.19,8.09,0.66,2004-03-31,Oromiya,West Hararge,Goba Koricha,7
0.52,0.48,0.52,78.8,29.25,90.17,55.25,13.49,0.27,34.19,21.44,12.74,1.13,2004-04-01,Oromiya,West Hararge,Goba Koricha,7
0.52,0.5,0.52,59.78,28.29,90.2,61.19,14.53,2.12,32.4,22.64,9.76,1.12,2004-04-02,Oromiya,West Hararge,Goba Koricha,7
0.52,0.49,0.52,47.55,30.02,90.14,54.5,13.43,1.78,35.37,21.52,13.85,1.74,2004-04-03,Oromiya,West Hararge,Goba Koricha,7
0.52,0.48,0.52,72.65,29.41,90.21,53.5,13.31,0.15,34.5,22.41,12.09,2.82,2004-04-04,Oromiya,West Hararge,Goba Koricha,7
0.51,0.47,0.52,82.7,28.72,90.29,54.94,13.24,0.58,32.99,21.96,11.04,1.73,2004-04-05,Oromiya,West Hararge,Goba Koricha,7
0.51,0.49,0.52,71.82,28.48,90.36,59.25,13.85,2.86,32.48,21.55,10.92,1.44,2004-04-06,Oromiya,West Hararge,Goba Koricha,7
0.52,0.54,0.52,60.39,27.81,90.43,61.94,14.28,6.37,31.58,21.92,9.65,1.12,2004-04-07,Oromiya,West Hararge,Goba Koricha,7
0.52,0.53,0.52,64.4,27.99,90.3,62.12,14.47,5.73,32.05,21.18,10.87,1.3,2004-04-08,Oromiya,West Hararge,Goba Koricha,7
0.52,0.54,0.53,78.04,27.55,90.06,65.5,14.95,5.98,31.26,22.08,9.19,0.95,2004-04-09,Oromiya,West Hararge,Goba Koricha,7
0.52,0.51,0.53,74.91,27.36,89.91,65.12,14.89,1.43,32.26,22.0,10.26,1.59,2004-04-10,Oromiya,West Hararge,Goba Koricha,7
0.52,0.51,0.53,92.09,25.65,90.07,64.88,14.22,1.29,29.87,21.69,8.17,1.89,2004-04-11,Oromiya,West Hararge,Goba Koricha,7
0.52,0.51,0.52,97.88,27.36,90.09,65.31,14.65,3.17,32.65,21.12,11.54,1.56,2004-04-12,Oromiya,West Hararge,Goba Koricha,7
0.52,0.52,0.53,89.52,24.65,90.13,66.69,13.73,2.19,28.65,20.75,7.91,1.73,2004-04-13,Oromiya,West Hararge,Goba Koricha,7
0.52,0.52,0.53,91.88,26.4,90.11,64.75,14.04,3.63,30.7,19.98,10.73,0.96,2004-04-14,Oromiya,West Hararge,Goba Koricha,7
0.52,0.52,0.53,92.51,26.4,90.29,70.31,14.77,3.4,31.46,20.77,10.68,1.82,2004-04-15,Oromiya,West Hararge,Goba Koricha,7
0.52,0.48,0.53,54.99,28.25,90.3,56.5,12.82,0.24,33.94,20.3,13.63,0.9,2004-04-16,Oromiya,West Hararge,Goba Koricha,7
0.52,0.49,0.52,38.99,29.62,90.13,51.62,12.94,2.66,35.37,20.58,14.8,1.82,2004-04-17,Oromiya,West Hararge,Goba Koricha,7
0.52,0.49,0.52,76.41,28.86,90.11,59.25,14.34,2.27,33.82,22.37,11.45,1.26,2004-04-18,Oromiya,West Hararge,Goba Koricha,7
0.52,0.5,0.52,51.09,28.96,90.09,58.38,14.04,1.73,33.85,22.18,11.67,1.58,2004-04-19,Oromiya,West Hararge,Goba Koricha,7
0.52,0.49,0.52,75.71,28.76,90.25,60.31,14.47,2.92,33.48,22.04,11.45,1.94,2004-04-20,Oromiya,West Hararge,Goba Koricha,7
0.52,0.5,0.52,30.45,29.42,90.31,53.94,13.12,1.4,34.76,21.68,13.08,1.75,2004-04-21,Oromiya,West Hararge,Goba Koricha,7
0.52,0.48,0.52,31.74,30.84,90.04,51.0,13.55,0.79,35.36,22.38,12.98,0.98,2004-04-22,Oromiya,West Hararge,Goba Koricha,7
0.51,0.46,0.52,13.51,32.05,89.9,45.12,12.57,0.32,36.98,23.7,13.27,2.18,2004-04-23,Oromiya,West Hararge,Goba Koricha,7
0.51,0.46,0.51,44.35,31.74,89.97,46.81,12.82,1.02,37.19,22.91,14.27,1.98,2004-04-24,Oromiya,West Hararge,Goba Koricha,7
0.51,0.47,0.51,50.12,30.76,90.01,53.38,14.04,1.46,34.96,23.43,11.53,1.79,2004-04-25,Oromiya,West Hararge,Goba Koricha,7
0.5,0.46,0.5,43.35,30.44,90.04,48.62,12.63,0.54,35.5,23.2,12.3,1.98,2004-04-26,Oromiya,West Hararge,Goba Koricha,7
0.5,0.46,0.5,46.88,30.66,90.15,52.81,13.55,2.09,35.44,21.6,13.84,1.27,2004-04-27,Oromiya,West Hararge,Goba Koricha,7
0.5,0.52,0.51,58.84,25.17,90.21,72.0,15.14,4.93,28.12,21.62,6.5,1.58,2004-04-28,Oromiya,West Hararge,Goba Koricha,7
0.5,0.49,0.51,13.14,26.94,90.03,62.25,14.1,0.75,30.89,21.24,9.65,1.52,2004-04-29,Oromiya,West Hararge,Goba Koricha,7
0.5,0.47,0.51,44.46,29.55,89.95,56.06,13.61,0.89,34.4,21.67,12.73,1.79,2004-04-30,Oromiya,West Hararge,Goba Koricha,7
0.5,0.45,0.5,39.88,29.75,90.0,51.25,12.33,0.05,35.57,21.15,14.41,1.79,2004-05-01,Oromiya,West Hararge,Goba Koricha,7
0.49,0.43,0.49,51.19,29.9,90.05,45.5,10.93,0.1,36.04,20.68,15.36,2.16,2004-05-02,Oromiya,West Hararge,Goba Koricha,7
0.49,0.41,0.49,62.48,29.51,90.17,41.81,9.95,0.05,36.38,21.15,15.23,2.36,2004-05-03,Oromiya,West Hararge,Goba Koricha,7
0.48,0.4,0.48,31.24,29.61,90.16,33.12,7.87,0.01,37.23,19.95,17.28,2.12,2004-05-04,Oromiya,West Hararge,Goba Koricha,7
0.48,0.38,0.48,29.83,30.54,90.16,36.88,9.58,0.03,36.94,21.34,15.6,1.84,2004-05-05,Oromiya,West Hararge,Goba Koricha,7
0.48,0.38,0.48,17.41,30.87,90.17,40.19,10.62,0.01,37.0,22.1,14.89,1.87,2004-05-06,Oromiya,West Hararge,Goba Koricha,7
0.48,0.37,0.48,7.45,30.49,90.16,32.25,8.42,0.0,37.76,22.64,15.12,2.28,2004-05-07,Oromiya,West Hararge,Goba Koricha,7
0.48,0.35,0.48,6.45,30.59,90.09,26.94,6.77,0.0,38.72,20.53,18.19,2.45,2004-05-08,Oromiya,West Hararge,Goba Koricha,7
0.48,0.34,0.47,13.01,30.3,90.05,29.0,7.39,0.0,38.48,20.26,18.22,2.12,2004-05-09,Oromiya,West Hararge,Goba Koricha,7
0.47,0.33,0.47,23.02,31.01,90.02,26.31,6.96,0.0,38.94,21.47,17.48,2.01,2004-05-10,Oromiya,West Hararge,Goba Koricha,7
0.47,0.31,0.47,22.49,31.18,90.02,27.44,7.26,0.0,38.98,21.42,17.56,1.83,2004-05-11,Oromiya,West Hararge,Goba Koricha,7
0.47,0.3,0.46,2.44,31.76,89.92,31.88,8.36,0.0,39.2,21.77,17.42,2.11,2004-05-12,Oromiya,West Hararge,Goba Koricha,7
0.47,0.28,0.46,4.64,32.45,89.88,35.31,9.22,0.0,38.59,21.87,16.73,1.98,2004-05-13,Oromiya,West Hararge,Goba Koricha,7
0.46,0.26,0.46,37.47,33.54,89.96,33.31,9.34,0.0,39.79,23.38,16.41,2.45,2004-05-14,Oromiya,West Hararge,Goba Koricha,7
0.46,0.25,0.46,26.62,33.47,90.04,33.38,9.7,0.0,39.01,23.95,15.06,2.15,2004-05-15,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,9.79,33.15,90.02,29.75,8.54,0.0,39.23,23.34,15.88,2.3,2004-05-16,Oromiya,West Hararge,Goba Koricha,7
0.46,0.22,0.46,23.55,32.47,90.14,24.75,6.9,0.0,39.62,23.01,16.61,2.64,2004-05-17,Oromiya,West Hararge,Goba Koricha,7
0.46,0.21,0.46,17.56,32.36,90.27,26.69,7.39,0.0,39.1,21.62,17.48,2.09,2004-05-18,Oromiya,West Hararge,Goba Koricha,7
0.46,0.2,0.46,28.16,32.79,90.18,24.69,7.08,0.0,39.44,22.94,16.49,2.17,2004-05-19,Oromiya,West Hararge,Goba Koricha,7
0.46,0.19,0.45,91.19,33.41,90.07,26.38,7.51,0.0,39.83,22.73,17.11,2.7,2004-05-20,Oromiya,West Hararge,Goba Koricha,7
0.46,0.19,0.45,91.11,33.3,90.08,30.69,8.54,0.05,39.37,23.32,16.05,2.78,2004-05-21,Oromiya,West Hararge,Goba Koricha,7
0.46,0.18,0.45,59.95,33.46,90.12,33.25,9.28,0.01,38.53,23.22,15.31,2.74,2004-05-22,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,34.07,33.02,90.15,31.81,8.79,0.08,38.29,23.15,15.13,2.34,2004-05-23,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,47.03,33.57,90.11,30.88,8.61,0.02,39.05,22.94,16.09,2.62,2004-05-24,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,30.84,34.55,90.07,30.0,8.91,0.0,39.43,24.51,14.92,2.26,2004-05-25,Oromiya,West Hararge,Goba Koricha,7
0.46,0.16,0.45,32.33,33.98,90.1,32.44,9.22,0.41,39.01,23.33,15.68,2.64,2004-05-26,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,44.75,33.38,90.14,26.75,7.51,0.19,39.37,23.6,15.76,2.84,2004-05-27,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,37.02,33.19,90.11,29.12,8.06,0.19,39.64,22.46,17.19,2.53,2004-05-28,Oromiya,West Hararge,Goba Koricha,7
0.46,0.17,0.45,24.91,33.16,90.01,32.69,8.97,0.44,39.31,22.72,16.59,2.58,2004-05-29,Oromiya,West Hararge,Goba Koricha,7
0.46,0.24,0.46,58.27,32.4,90.05,40.56,10.93,2.61,37.38,22.73,14.65,2.52,2004-05-30,Oromiya,West Hararge,Goba Koricha,7
0.46,0.27,0.46,51.43,32.36,90.08,41.38,11.11,0.86,37.09,23.22,13.88,3.04,2004-05-31,Oromiya,West Hararge,Goba Koricha,7
0.46,0.28,0.46,76.44,31.08,90.23,41.19,10.74,0.75,35.94,22.97,12.97,2.77,2004-06-01,Oromiya,West Hararge,Goba Koricha,7
0.46,0.27,0.46,70.47,32.01,90.27,38.69,10.62,0.31,36.33,22.94,13.39,2.41,2004-06-02,Oromiya,West Hararge,Goba Koricha,7
0.46,0.25,0.46,18.98,33.09,90.17,35.69,9.64,0.09,38.37,23.29,15.09,2.98,2004-06-03,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,26.93,33.18,90.13,34.5,9.4,0.09,38.29,22.56,15.73,3.05,2004-06-04,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,25.27,33.12,90.16,34.88,9.4,0.44,38.54,22.94,15.61,3.2,2004-06-05,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,52.41,33.16,90.21,37.5,10.38,0.32,38.15,23.07,15.08,3.65,2004-06-06,Oromiya,West Hararge,Goba Koricha,7
0.46,0.27,0.46,44.08,33.24,90.23,36.5,10.31,2.15,38.19,24.32,13.88,2.97,2004-06-07,Oromiya,West Hararge,Goba Koricha,7
0.46,0.27,0.46,19.09,33.47,90.11,35.94,10.07,0.38,39.15,22.99,16.16,3.23,2004-06-08,Oromiya,West Hararge,Goba Koricha,7
0.47,0.34,0.46,58.37,32.29,90.15,39.88,10.86,3.36,37.88,23.31,14.56,3.57,2004-06-09,Oromiya,West Hararge,Goba Koricha,7
0.47,0.33,0.46,46.08,32.8,90.15,37.06,10.31,0.09,38.23,22.39,15.84,3.05,2004-06-10,Oromiya,West Hararge,Goba Koricha,7
0.46,0.3,0.46,57.83,33.21,90.18,36.69,10.25,0.17,37.5,22.78,14.73,2.49,2004-06-11,Oromiya,West Hararge,Goba Koricha,7
0.46,0.28,0.46,72.77,31.56,90.27,41.0,11.11,0.33,35.89,24.47,11.42,2.48,2004-06-12,Oromiya,West Hararge,Goba Koricha,7
0.46,0.27,0.46,51.99,33.6,90.14,36.75,10.74,0.71,38.17,24.94,13.22,2.22,2004-06-13,Oromiya,West Hararge,Goba Koricha,7
0.46,0.26,0.46,16.02,33.16,90.02,30.44,8.54,0.03,39.09,23.49,15.6,2.69,2004-06-14,Oromiya,West Hararge,Goba Koricha,7
0.46,0.24,0.46,53.03,33.37,89.98,32.31,8.85,0.21,39.43,22.71,16.72,3.2,2004-06-15,Oromiya,West Hararge,Goba Koricha,7
0.46,0.24,0.46,42.76,32.98,90.17,36.94,10.5,0.54,37.66,23.48,14.19,3.93,2004-06-16,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,44.98,32.8,90.18,38.25,10.56,0.26,37.09,23.6,13.49,2.88,2004-06-17,Oromiya,West Hararge,Goba Koricha,7
0.46,0.23,0.46,84.71,32.89,90.18,36.88,10.62,0.64,36.98,23.69,13.29,3.41,2004-06-18,Oromiya,West Hararge,Goba Koricha,7
0.46,0.24,0.46,97.88,30.98,90.18,43.56,11.66,0.78,34.65,24.26,10.4,3.79,2004-06-19,Oromiya,West Hararge,Goba Koricha,7
