GWETPROF,GWETTOP,GWETROOT,CLOUD_AMT,TS,PS,RH2M,QV2M,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M_RANGE,WS2M,date,region,zone,district,weredacode
0.44,0.38,0.43,11.15,20.84,83.88,49.19,7.87,0.0,28.26,13.35,14.91,1.65,2004-01-01,Oromiya,East Hararge,Meta,9
0.44,0.36,0.43,13.54,21.06,83.85,51.38,7.93,0.0,28.33,11.99,16.34,2.01,2004-01-02,Oromiya,East Hararge,Meta,9
0.44,0.35,0.43,18.28,22.22,83.85,48.69,7.87,0.0,29.44,12.87,16.58,1.95,2004-01-03,Oromiya,East Hararge,Meta,9
0.44,0.34,0.43,22.13,21.12,83.9,39.75,6.41,0.0,29.0,12.67,16.33,1.92,2004-01-04,Oromiya,East Hararge,Meta,9
0.44,0.33,0.43,13.95,21.15,83.89,29.81,4.7,0.0,30.19,12.76,17.44,1.8,2004-01-05,Oromiya,East Hararge,Meta,9
0.43,0.32,0.42,22.45,21.65,83.82,34.31,5.55,0.0,29.94,11.68,18.27,1.89,2004-01-06,Oromiya,East Hararge,Meta,9
0.43,0.31,0.42,14.55,22.39,83.67,32.81,5.43,0.0,30.44,13.04,17.41,2.58,2004-01-07,Oromiya,East Hararge,Meta,9
0.43,0.3,0.42,24.7,22.09,83.74,30.31,5.0,0.0,30.12,12.73,17.39,2.24,2004-01-08,Oromiya,East Hararge,Meta,9
0.43,0.29,0.42,21.13,21.79,83.79,42.19,6.59,0.0,29.94,12.77,17.17,2.09,2004-01-09,Oromiya,East Hararge,Meta,9
0.43,0.28,0.42,19.72,22.41,83.75,38.25,6.41,0.0,29.75,13.11,16.64,1.59,2004-01-10,Oromiya,East Hararge,Meta,9
0.43,0.28,0.42,47.12,23.69,83.81,41.69,7.45,0.02,30.12,13.11,17.02,2.13,2004-01-11,Oromiya,East Hararge,Meta,9
0.43,0.28,0.42,55.88,24.24,83.81,55.44,10.31,0.25,28.67,15.51,13.16,1.83,2004-01-12,Oromiya,East Hararge,Meta,9
0.43,0.3,0.42,61.95,24.51,83.72,54.69,10.38,1.08,28.91,16.69,12.23,1.48,2004-01-13,Oromiya,East Hararge,Meta,9
0.43,0.34,0.42,97.71,22.99,83.7,65.75,11.35,1.63,27.15,16.46,10.7,2.34,2004-01-14,Oromiya,East Hararge,Meta,9
0.43,0.37,0.43,95.2,20.52,83.76,71.94,11.6,0.8,23.64,16.08,7.56,1.55,2004-01-15,Oromiya,East Hararge,Meta,9
0.43,0.36,0.43,78.61,23.18,83.76,60.56,10.86,0.21,27.92,15.66,12.27,1.27,2004-01-16,Oromiya,East Hararge,Meta,9
0.43,0.35,0.43,59.73,23.92,83.68,60.75,11.35,0.55,27.85,16.26,11.59,1.72,2004-01-17,Oromiya,East Hararge,Meta,9
0.43,0.35,0.42,61.32,23.59,83.65,55.25,10.25,0.24,27.18,16.82,10.36,1.85,2004-01-18,Oromiya,East Hararge,Meta,9
0.43,0.34,0.42,72.02,25.01,83.65,59.38,11.29,0.13,28.96,16.58,12.38,1.8,2004-01-19,Oromiya,East Hararge,Meta,9
0.43,0.34,0.42,94.53,24.81,83.62,62.44,11.72,1.03,28.69,17.12,11.57,1.17,2004-01-20,Oromiya,East Hararge,Meta,9
0.43,0.34,0.42,63.83,25.1,83.55,60.88,11.54,0.17,29.01,16.78,12.23,1.07,2004-01-21,Oromiya,East Hararge,Meta,9
0.43,0.33,0.42,33.91,22.3,83.58,66.19,11.72,0.17,25.3,16.55,8.75,1.55,2004-01-22,Oromiya,East Hararge,Meta,9
0.43,0.32,0.42,64.06,23.76,83.52,64.12,11.96,0.08,27.31,16.59,10.73,2.41,2004-01-23,Oromiya,East Hararge,Meta,9
0.43,0.31,0.42,61.64,24.61,83.61,59.19,11.41,0.05,28.01,17.53,10.48,1.5,2004-01-24,Oromiya,East Hararge,Meta,9
0.43,0.3,0.42,37.34,24.89,83.69,55.75,10.68,0.01,29.05,16.0,13.05,1.25,2004-01-25,Oromiya,East Hararge,Meta,9
0.43,0.29,0.42,45.93,24.92,83.72,53.31,9.95,0.0,29.92,16.88,13.04,1.67,2004-01-26,Oromiya,East Hararge,Meta,9
0.43,0.27,0.42,35.5,23.26,83.7,50.25,8.79,0.0,28.31,15.23,13.09,1.84,2004-01-27,Oromiya,East Hararge,Meta,9
0.43,0.27,0.42,51.12,23.73,83.6,56.38,9.89,0.0,29.48,14.61,14.88,2.02,2004-01-28,Oromiya,East Hararge,Meta,9
0.43,0.26,0.42,86.81,25.29,83.66,53.5,9.83,0.0,30.3,15.45,14.86,1.58,2004-01-29,Oromiya,East Hararge,Meta,9
0.43,0.25,0.42,89.74,24.77,83.81,51.81,9.52,0.0,28.85,16.49,12.36,1.62,2004-01-30,Oromiya,East Hararge,Meta,9
0.43,0.25,0.42,72.08,22.97,83.84,57.81,10.07,0.16,26.97,15.15,11.82,1.82,2004-01-31,Oromiya,East Hararge,Meta,9
0.43,0.24,0.42,68.55,22.62,83.67,61.12,10.25,0.07,27.31,14.1,13.21,1.73,2004-02-01,Oromiya,East Hararge,Meta,9
0.42,0.24,0.42,74.34,23.34,83.67,62.19,10.68,0.11,27.9,15.06,12.84,1.95,2004-02-02,Oromiya,East Hararge,Meta,9
0.42,0.24,0.42,44.03,22.01,83.73,62.12,10.19,0.03,26.13,14.91,11.22,1.75,2004-02-03,Oromiya,East Hararge,Meta,9
0.42,0.24,0.42,73.44,21.22,83.78,63.25,9.95,0.24,25.46,13.94,11.52,2.31,2004-02-04,Oromiya,East Hararge,Meta,9
0.42,0.24,0.42,54.93,21.93,83.79,55.5,8.91,0.01,27.57,13.61,13.96,2.34,2004-02-05,Oromiya,East Hararge,Meta,9
0.42,0.23,0.42,68.78,22.09,83.88,47.88,7.75,0.03,28.23,14.3,13.92,2.33,2004-02-06,Oromiya,East Hararge,Meta,9
0.42,0.23,0.42,75.62,21.85,84.02,58.88,9.09,0.16,27.3,12.54,14.76,2.6,2004-02-07,Oromiya,East Hararge,Meta,9
0.42,0.23,0.42,42.85,22.19,84.07,55.12,7.93,0.25,29.2,12.67,16.53,2.7,2004-02-08,Oromiya,East Hararge,Meta,9
0.42,0.23,0.42,26.38,22.2,84.0,46.0,7.08,0.03,29.23,12.0,17.22,2.34,2004-02-09,Oromiya,East Hararge,Meta,9
0.42,0.22,0.42,22.57,22.32,83.97,35.19,5.55,0.0,30.03,13.39,16.63,1.93,2004-02-10,Oromiya,East Hararge,Meta,9
0.42,0.21,0.42,15.73,22.63,83.87,27.44,4.58,0.0,30.37,13.79,16.59,2.14,2004-02-11,Oromiya,East Hararge,Meta,9
0.42,0.2,0.41,15.87,22.9,83.88,27.88,4.58,0.0,30.47,12.26,18.2,2.4,2004-02-12,Oromiya,East Hararge,Meta,9
0.42,0.2,0.41,17.14,23.87,83.86,28.75,4.88,0.0,30.97,12.78,18.2,2.12,2004-02-13,Oromiya,East Hararge,Meta,9
0.42,0.19,0.41,15.59,24.65,83.81,29.44,5.25,0.0,31.76,13.42,18.35,2.09,2004-02-14,Oromiya,East Hararge,Meta,9
0.42,0.19,0.41,17.05,22.15,83.87,35.69,5.92,0.0,28.84,13.48,15.36,2.45,2004-02-15,Oromiya,East Hararge,Meta,9
0.42,0.19,0.41,32.57,22.19,83.88,46.44,7.26,0.0,28.61,11.68,16.93,2.25,2004-02-16,Oromiya,East Hararge,Meta,9
0.42,0.18,0.41,40.18,21.52,83.92,33.62,5.62,0.0,27.77,14.67,13.1,2.19,2004-02-17,Oromiya,East Hararge,Meta,9
0.42,0.18,0.41,15.32,21.62,83.73,19.38,3.36,0.0,30.63,15.23,15.41,2.03,2004-02-18,Oromiya,East Hararge,Meta,9
0.42,0.17,0.41,20.58,20.98,83.69,15.31,2.32,0.0,30.55,13.01,17.55,2.08,2004-02-19,Oromiya,East Hararge,Meta,9
0.42,0.17,0.41,16.58,20.32,83.77,19.31,2.99,0.0,28.98,13.16,15.8,2.29,2004-02-20,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,15.49,21.56,83.73,13.5,2.08,0.0,30.76,13.37,17.4,1.7,2004-02-21,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,35.58,22.55,83.74,31.06,5.0,0.0,30.8,12.37,18.42,2.22,2004-02-22,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,30.66,21.48,83.77,31.38,4.52,0.0,29.36,12.05,17.31,2.38,2004-02-23,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,37.83,21.97,83.88,33.75,4.82,0.0,29.73,11.38,18.35,2.23,2004-02-24,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,21.25,22.1,84.0,39.94,6.53,0.36,28.65,13.55,15.1,2.39,2004-02-25,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,21.92,21.67,83.95,27.5,4.09,0.01,29.44,13.0,16.44,2.41,2004-02-26,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,72.67,22.58,83.86,19.81,3.11,0.0,30.48,13.36,17.12,2.06,2004-02-27,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,55.02,23.41,83.81,29.19,5.13,0.0,30.81,13.13,17.68,2.36,2004-02-28,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,52.45,23.72,83.79,33.88,5.86,0.03,30.0,14.72,15.27,2.2,2004-02-29,Oromiya,East Hararge,Meta,9
0.42,0.15,0.41,19.74,22.87,83.79,26.44,4.21,0.0,30.44,13.34,17.09,2.27,2004-03-01,Oromiya,East Hararge,Meta,9
0.42,0.15,0.41,19.27,21.65,83.84,23.69,3.72,0.0,30.12,12.65,17.46,2.85,2004-03-02,Oromiya,East Hararge,Meta,9
0.42,0.15,0.41,15.25,20.33,83.87,15.12,2.08,0.0,29.83,12.1,17.73,2.72,2004-03-03,Oromiya,East Hararge,Meta,9
0.42,0.14,0.41,16.88,19.69,83.89,13.5,1.83,0.0,29.34,11.78,17.56,2.47,2004-03-04,Oromiya,East Hararge,Meta,9
0.42,0.14,0.41,20.02,20.04,83.74,9.88,1.34,0.0,30.65,11.31,19.34,2.21,2004-03-05,Oromiya,East Hararge,Meta,9
0.42,0.14,0.41,19.17,20.55,83.69,11.25,1.59,0.0,31.04,12.31,18.72,2.28,2004-03-06,Oromiya,East Hararge,Meta,9
0.42,0.13,0.41,30.23,21.0,83.77,20.38,2.93,0.0,29.58,11.69,17.9,2.45,2004-03-07,Oromiya,East Hararge,Meta,9
0.42,0.13,0.41,39.24,20.93,83.92,34.94,5.0,0.0,28.16,11.14,17.02,2.74,2004-03-08,Oromiya,East Hararge,Meta,9
0.42,0.13,0.41,62.23,23.26,83.89,31.12,5.13,0.1,31.05,13.5,17.55,1.8,2004-03-09,Oromiya,East Hararge,Meta,9
0.42,0.14,0.41,69.84,25.19,83.76,39.88,7.69,0.77,31.68,16.84,14.84,1.95,2004-03-10,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,32.37,24.69,83.71,34.81,6.71,0.47,31.33,17.09,14.25,2.39,2004-03-11,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,25.05,25.26,83.75,22.38,4.21,0.0,32.71,15.87,16.84,1.98,2004-03-12,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,23.16,26.16,83.76,26.44,5.13,0.0,32.89,14.73,18.16,2.09,2004-03-13,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,29.65,27.08,83.8,37.06,7.69,0.02,32.49,16.16,16.33,2.27,2004-03-14,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,66.55,25.74,83.83,46.94,9.7,0.04,29.08,17.22,11.86,1.2,2004-03-15,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,83.84,25.79,83.77,56.12,11.23,0.74,29.2,17.94,11.27,0.85,2004-03-16,Oromiya,East Hararge,Meta,9
0.42,0.18,0.41,96.01,22.23,83.7,69.75,12.51,0.35,24.21,17.8,6.41,1.59,2004-03-17,Oromiya,East Hararge,Meta,9
0.42,0.19,0.41,89.81,23.77,83.74,63.38,11.72,0.11,28.88,16.67,12.21,1.88,2004-03-18,Oromiya,East Hararge,Meta,9
0.42,0.19,0.41,36.95,26.33,83.73,45.81,8.61,0.0,32.26,14.94,17.31,1.57,2004-03-19,Oromiya,East Hararge,Meta,9
0.42,0.18,0.41,30.57,25.44,83.75,45.81,8.79,0.01,30.7,16.47,14.23,2.21,2004-03-20,Oromiya,East Hararge,Meta,9
0.42,0.18,0.41,19.34,25.25,83.76,39.81,7.26,0.0,31.81,16.57,15.24,2.29,2004-03-21,Oromiya,East Hararge,Meta,9
0.42,0.17,0.41,24.97,25.1,83.77,32.88,5.92,0.0,32.52,16.02,16.5,2.55,2004-03-22,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,16.77,25.23,83.83,36.38,6.65,0.0,32.26,14.62,17.63,2.24,2004-03-23,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,16.99,24.67,83.83,29.12,5.13,0.0,32.26,15.01,17.26,2.33,2004-03-24,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,15.1,25.86,83.61,21.81,4.33,0.0,33.28,15.2,18.08,2.14,2004-03-25,Oromiya,East Hararge,Meta,9
0.42,0.16,0.41,43.31,26.88,83.45,22.69,4.76,0.0,33.07,16.13,16.94,1.98,2004-03-26,Oromiya,East Hararge,Meta,9
0.42,0.15,0.41,87.38,27.28,83.53,25.88,5.55,0.03,33.11,16.21,16.9,2.88,2004-03-27,Oromiya,East Hararge,Meta,9
0.42,0.23,0.42,92.98,26.6,83.68,43.25,8.85,7.12,31.09,16.7,14.39,1.7,2004-03-28,Oromiya,East Hararge,Meta,9
0.44,0.52,0.44,93.04,24.21,83.66,62.25,11.96,16.59,28.8,17.33,11.48,1.71,2004-03-29,Oromiya,East Hararge,Meta,9
0.45,0.52,0.46,97.69,23.37,83.7,63.19,12.02,5.84,26.94,17.36,9.58,1.38,2004-03-30,Oromiya,East Hararge,Meta,9
0.45,0.48,0.46,98.79,23.08,83.72,63.25,11.84,4.78,26.98,17.51,9.46,1.76,2004-03-31,Oromiya,East Hararge,Meta,9
0.45,0.44,0.46,86.7,24.56,83.7,60.5,11.9,0.81,28.98,17.03,11.95,1.61,2004-04-01,Oromiya,East Hararge,Meta,9
0.45,0.45,0.45,59.34,23.54,83.73,66.81,12.7,2.8,27.87,17.5,10.37,2.05,2004-04-02,Oromiya,East Hararge,Meta,9
0.45,0.46,0.45,42.87,24.78,83.7,62.94,12.21,2.84,29.18,17.62,11.55,3.21,2004-04-03,Oromiya,East Hararge,Meta,9
0.45,0.44,0.45,64.74,24.81,83.76,63.0,12.33,1.29,28.83,17.63,11.2,2.96,2004-04-04,Oromiya,East Hararge,Meta,9
0.45,0.45,0.45,93.7,23.01,83.83,66.81,12.33,2.09,26.49,17.32,9.17,2.11,2004-04-05,Oromiya,East Hararge,Meta,9
0.45,0.46,0.45,80.79,23.47,83.86,65.0,11.96,3.94,27.83,16.7,11.12,1.49,2004-04-06,Oromiya,East Hararge,Meta,9
0.45,0.48,0.46,83.95,23.77,83.92,65.25,12.21,5.25,28.14,16.8,11.34,1.56,2004-04-07,Oromiya,East Hararge,Meta,9
0.46,0.49,0.46,63.36,24.05,83.81,65.25,12.39,4.9,28.64,17.04,11.6,1.58,2004-04-08,Oromiya,East Hararge,Meta,9
0.46,0.48,0.47,77.76,22.88,83.58,69.38,12.88,4.16,26.98,16.82,10.16,1.77,2004-04-09,Oromiya,East Hararge,Meta,9
0.46,0.46,0.47,80.58,23.39,83.44,69.12,13.24,1.64,27.77,18.28,9.5,2.76,2004-04-10,Oromiya,East Hararge,Meta,9
0.46,0.45,0.46,98.97,21.18,83.61,70.88,12.51,0.71,24.82,16.74,8.08,3.46,2004-04-11,Oromiya,East Hararge,Meta,9
0.46,0.47,0.46,97.7,22.96,83.62,69.56,12.82,3.71,28.11,16.15,11.96,2.53,2004-04-12,Oromiya,East Hararge,Meta,9
0.46,0.48,0.47,96.02,21.46,83.6,72.31,12.82,2.58,24.92,17.0,7.93,1.54,2004-04-13,Oromiya,East Hararge,Meta,9
0.46,0.46,0.47,98.65,23.44,83.6,68.81,12.7,2.98,27.98,16.17,11.81,1.68,2004-04-14,Oromiya,East Hararge,Meta,9
0.47,0.48,0.47,99.42,21.69,83.75,76.06,13.12,3.39,26.55,16.73,9.82,1.55,2004-04-15,Oromiya,East Hararge,Meta,9
0.47,0.45,0.47,56.27,24.26,83.79,55.25,10.56,1.13,29.59,16.28,13.31,1.31,2004-04-16,Oromiya,East Hararge,Meta,9
0.47,0.5,0.47,52.63,24.49,83.71,62.62,12.39,5.98,29.13,16.37,12.77,2.31,2004-04-17,Oromiya,East Hararge,Meta,9
0.47,0.52,0.48,73.81,23.72,83.65,68.44,13.18,9.13,28.01,18.0,10.01,1.78,2004-04-18,Oromiya,East Hararge,Meta,9
0.48,0.52,0.48,69.35,20.83,83.65,76.56,13.61,4.17,24.83,17.22,7.61,1.91,2004-04-19,Oromiya,East Hararge,Meta,9
0.48,0.52,0.49,77.95,23.58,83.78,71.06,13.55,6.22,28.13,17.62,10.51,2.14,2004-04-20,Oromiya,East Hararge,Meta,9
0.48,0.47,0.49,45.64,25.08,83.82,58.75,11.84,0.46,29.92,17.69,12.23,1.7,2004-04-21,Oromiya,East Hararge,Meta,9
0.48,0.45,0.48,47.4,25.27,83.61,55.69,11.6,0.94,30.2,16.91,13.29,2.09,2004-04-22,Oromiya,East Hararge,Meta,9
0.48,0.44,0.48,36.31,25.51,83.51,55.69,11.41,0.49,31.29,17.74,13.54,3.17,2004-04-23,Oromiya,East Hararge,Meta,9
0.48,0.44,0.48,55.38,25.62,83.58,55.75,11.41,1.24,31.05,17.13,13.92,2.76,2004-04-24,Oromiya,East Hararge,Meta,9
0.48,0.44,0.47,61.44,25.81,83.57,57.31,11.96,0.86,30.65,17.94,12.71,2.11,2004-04-25,Oromiya,East Hararge,Meta,9
0.47,0.43,0.47,66.07,25.74,83.6,55.69,11.47,1.0,30.9,17.3,13.61,2.09,2004-04-26,Oromiya,East Hararge,Meta,9
0.47,0.44,0.47,70.73,26.3,83.67,58.94,12.21,2.37,31.56,17.23,14.34,2.18,2004-04-27,Oromiya,East Hararge,Meta,9
0.47,0.48,0.47,60.5,24.96,83.67,65.12,13.0,4.85,28.97,18.4,10.57,1.87,2004-04-28,Oromiya,East Hararge,Meta,9
0.48,0.46,0.47,40.86,24.48,83.55,64.25,12.82,1.38,28.71,18.55,10.15,2.0,2004-04-29,Oromiya,East Hararge,Meta,9
0.47,0.46,0.47,74.32,23.94,83.53,67.06,13.0,2.22,27.73,18.32,9.41,1.41,2004-04-30,Oromiya,East Hararge,Meta,9
0.47,0.44,0.47,55.52,24.74,83.56,61.75,11.96,0.17,29.13,17.5,11.62,2.11,2004-05-01,Oromiya,East Hararge,Meta,9
0.47,0.42,0.47,54.34,25.27,83.61,55.56,10.74,0.41,30.96,16.88,14.08,2.54,2004-05-02,Oromiya,East Hararge,Meta,9
0.47,0.42,0.46,55.71,23.86,83.72,48.06,8.91,0.08,30.52,16.04,14.48,2.54,2004-05-03,Oromiya,East Hararge,Meta,9
0.47,0.41,0.46,25.54,23.59,83.73,36.0,6.65,0.0,31.65,14.53,17.12,2.46,2004-05-04,Oromiya,East Hararge,Meta,9
0.46,0.41,0.45,48.58,24.29,83.72,44.25,8.91,0.02,30.8,15.31,15.48,2.02,2004-05-05,Oromiya,East Hararge,Meta,9
0.46,0.41,0.45,34.34,24.9,83.74,47.44,9.83,0.0,30.55,16.51,14.03,2.02,2004-05-06,Oromiya,East Hararge,Meta,9
0.46,0.4,0.45,24.07,24.54,83.73,36.31,7.2,0.0,32.75,17.23,15.51,2.56,2004-05-07,Oromiya,East Hararge,Meta,9
0.46,0.4,0.45,31.2,24.59,83.68,32.62,6.59,0.0,33.2,16.47,16.73,2.62,2004-05-08,Oromiya,East Hararge,Meta,9
0.45,0.39,0.45,35.64,24.97,83.65,30.25,6.29,0.0,32.97,16.37,16.59,2.71,2004-05-09,Oromiya,East Hararge,Meta,9
0.45,0.38,0.45,36.95,25.23,83.63,30.81,6.29,0.0,33.89,16.46,17.43,2.57,2004-05-10,Oromiya,East Hararge,Meta,9
0.45,0.38,0.44,37.98,26.06,83.63,38.44,7.75,0.0,33.72,16.09,17.62,2.28,2004-05-11,Oromiya,East Hararge,Meta,9
0.45,0.38,0.44,33.17,26.37,83.54,45.62,9.34,0.0,33.51,16.9,16.59,2.47,2004-05-12,Oromiya,East Hararge,Meta,9
0.45,0.37,0.44,34.27,26.94,83.5,49.88,10.31,0.0,33.03,17.65,15.38,2.74,2004-05-13,Oromiya,East Hararge,Meta,9
0.45,0.37,0.44,40.35,27.07,83.62,48.62,10.19,0.0,32.88,17.33,15.55,2.83,2004-05-14,Oromiya,East Hararge,Meta,9
0.45,0.36,0.44,48.31,26.63,83.68,49.31,10.74,0.0,31.76,17.91,13.85,2.09,2004-05-15,Oromiya,East Hararge,Meta,9
0.45,0.35,0.44,38.02,27.0,83.63,40.81,8.61,0.0,34.17,17.64,16.52,2.48,2004-05-16,Oromiya,East Hararge,Meta,9
0.45,0.34,0.43,32.05,25.11,83.74,30.0,5.74,0.0,33.86,16.13,17.72,3.05,2004-05-17,Oromiya,East Hararge,Meta,9
0.45,0.34,0.43,36.73,26.54,83.83,42.0,8.85,0.0,33.54,15.92,17.62,2.64,2004-05-18,Oromiya,East Hararge,Meta,9
0.44,0.34,0.43,38.63,26.45,83.77,37.81,7.81,0.0,34.03,17.2,16.83,2.71,2004-05-19,Oromiya,East Hararge,Meta,9
0.44,0.33,0.43,85.86,26.98,83.71,42.5,8.97,0.0,33.34,17.52,15.83,2.78,2004-05-20,Oromiya,East Hararge,Meta,9
0.44,0.33,0.43,85.16,26.34,83.71,45.94,9.22,0.15,33.0,17.4,15.6,3.39,2004-05-21,Oromiya,East Hararge,Meta,9
0.44,0.33,0.43,59.07,26.3,83.74,47.75,9.52,0.09,32.05,16.7,15.34,3.36,2004-05-22,Oromiya,East Hararge,Meta,9
0.44,0.32,0.43,53.59,26.26,83.76,47.0,9.52,0.2,31.4,16.53,14.87,2.73,2004-05-23,Oromiya,East Hararge,Meta,9
0.44,0.32,0.43,64.64,27.0,83.72,45.62,9.46,0.07,32.5,16.74,15.75,2.8,2004-05-24,Oromiya,East Hararge,Meta,9
0.44,0.31,0.42,57.15,27.51,83.7,43.69,9.34,0.04,32.77,17.24,15.53,2.57,2004-05-25,Oromiya,East Hararge,Meta,9
0.44,0.34,0.43,56.87,25.62,83.75,51.31,10.07,2.5,31.55,16.98,14.58,3.59,2004-05-26,Oromiya,East Hararge,Meta,9
0.44,0.36,0.43,54.52,25.44,83.77,45.0,8.67,0.82,32.21,15.93,16.27,3.0,2004-05-27,Oromiya,East Hararge,Meta,9
0.44,0.37,0.43,51.01,25.63,83.74,48.69,9.58,1.94,32.47,16.55,15.92,2.92,2004-05-28,Oromiya,East Hararge,Meta,9
0.44,0.4,0.43,52.41,25.05,83.66,55.19,10.68,3.61,31.26,17.12,14.13,3.26,2004-05-29,Oromiya,East Hararge,Meta,9
0.44,0.43,0.44,65.54,24.87,83.65,59.0,11.47,4.8,30.08,16.56,13.52,3.07,2004-05-30,Oromiya,East Hararge,Meta,9
0.45,0.44,0.45,67.33,23.37,83.69,63.25,11.78,3.37,28.15,17.55,10.61,3.63,2004-05-31,Oromiya,East Hararge,Meta,9
0.45,0.43,0.45,85.66,23.51,83.8,59.06,11.05,1.98,28.26,17.37,10.89,2.45,2004-06-01,Oromiya,East Hararge,Meta,9
0.45,0.41,0.45,56.74,24.52,83.83,55.38,10.68,1.27,29.73,16.62,13.11,2.42,2004-06-02,Oromiya,East Hararge,Meta,9
0.45,0.39,0.45,49.27,25.15,83.79,54.12,10.19,0.88,30.81,16.3,14.51,3.59,2004-06-03,Oromiya,East Hararge,Meta,9
0.44,0.38,0.44,47.42,25.1,83.76,51.06,9.64,0.42,30.94,15.55,15.4,3.89,2004-06-04,Oromiya,East Hararge,Meta,9
0.45,0.45,0.45,59.41,24.04,83.8,60.12,10.99,8.42,29.98,15.89,14.09,4.05,2004-06-05,Oromiya,East Hararge,Meta,9
0.45,0.48,0.45,75.74,23.82,83.82,61.75,11.47,7.32,29.69,16.38,13.3,4.16,2004-06-06,Oromiya,East Hararge,Meta,9
0.45,0.51,0.47,60.14,23.55,83.86,62.44,11.84,7.58,28.68,17.16,11.52,3.66,2004-06-07,Oromiya,East Hararge,Meta,9
0.46,0.48,0.47,48.42,25.01,83.75,57.94,11.35,4.12,30.97,17.07,13.9,3.89,2004-06-08,Oromiya,East Hararge,Meta,9
0.46,0.51,0.47,61.15,23.26,83.79,62.94,11.72,7.2,28.87,16.29,12.59,4.76,2004-06-09,Oromiya,East Hararge,Meta,9
0.46,0.45,0.47,48.13,24.09,83.78,55.12,10.56,0.56,29.81,15.44,14.38,4.43,2004-06-10,Oromiya,East Hararge,Meta,9
0.46,0.42,0.46,56.38,24.76,83.8,56.38,10.93,0.81,29.9,16.65,13.25,3.34,2004-06-11,Oromiya,East Hararge,Meta,9
0.46,0.42,0.46,67.52,24.48,83.84,58.5,11.54,0.64,29.26,17.57,11.7,2.38,2004-06-12,Oromiya,East Hararge,Meta,9
0.46,0.41,0.46,49.85,25.79,83.76,52.31,10.93,0.7,30.99,18.18,12.8,2.57,2004-06-13,Oromiya,East Hararge,Meta,9
0.45,0.4,0.45,42.48,25.33,83.66,47.12,9.22,0.12,32.22,16.15,16.07,3.04,2004-06-14,Oromiya,East Hararge,Meta,9
0.45,0.39,0.45,58.28,25.3,83.65,52.75,10.13,0.37,31.68,16.08,15.59,4.53,2004-06-15,Oromiya,East Hararge,Meta,9
0.45,0.4,0.45,62.37,24.19,83.8,57.06,10.86,0.74,29.44,16.6,12.84,4.87,2004-06-16,Oromiya,East Hararge,Meta,9
0.45,0.4,0.45,50.48,24.66,83.78,57.06,11.05,0.47,29.62,16.76,12.86,4.26,2004-06-17,Oromiya,East Hararge,Meta,9
0.45,0.39,0.45,87.38,24.78,83.78,55.12,10.74,0.28,29.54,16.19,13.34,4.36,2004-06-18,Oromiya,East Hararge,Meta,9
0.45,0.4,0.45,91.4,21.63,83.75,65.19,11.47,0.71,25.83,16.68,9.15,5.11,2004-06-19,Oromiya,East Hararge,Meta,9
0.45,0.41,0.45,73.76,22.79,83.72,59.19,10.68,1.71,28.51,16.05,12.45,5.43,2004-06-20,Oromiya,East Hararge,Meta,9
0.45,0.41,0.45,67.09,24.05,83.84,55.69,10.5,0.93,29.58,15.75,13.83,5.16,2004-06-21,Oromiya,East Hararge,Meta,9
0.45,0.39,0.45,59.89,24.54,83.91,50.75,9.83,0.1,29.97,15.65,14.31,5.36,2004-06-22,Oromiya,East Hararge,Meta,9
0.45,0.41,0.45,63.28,23.64,83.83,59.94,11.23,2.08,28.96,17.04,11.92,5.9,2004-06-23,Oromiya,East Hararge,Meta,9
0.45,0.41,0.45,75.95,22.88,83.82,61.81,11.11,1.21,28.0,16.3,11.7,5.66,2004-06-24,Oromiya,East Hararge,Meta,9
0.45,0.45,0.45,69.88,22.79,83.83,61.62,10.99,3.77,28.36,15.68,12.68,5.14,2004-06-25,Oromiya,East Hararge,Meta,9
0.45,0.49,0.45,81.73,21.83,83.86,63.88,11.11,6.81,26.83,15.5,11.33,3.84,2004-06-26,Oromiya,East Hararge,Meta,9
0.46,0.47,0.46,69.29,22.19,83.89,59.0,10.38,3.07,27.23,15.69,11.55,4.38,2004-06-27,Oromiya,East Hararge,Meta,9
0.45,0.44,0.46,58.67,23.89,83.84,53.25,9.95,1.81,29.53,15.0,14.53,4.31,2004-06-28,Oromiya,East Hararge,Meta,9
