GWETPROF,GWETTOP,GWETROOT,CLOUD_AMT,TS,PS,RH2M,QV2M,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M_RANGE,WS2M,date,region,zone,district,weredacode
0.47,0.34,0.47,11.91,19.72,83.24,56.81,7.63,0.0,26.36,10.33,16.02,2.4,2004-01-01,Oromiya,East Hararge,Meyu,18
0.47,0.34,0.47,22.45,20.59,83.2,69.81,9.7,0.0,26.98,11.44,15.54,2.41,2004-01-02,Oromiya,East Hararge,Meyu,18
0.47,0.33,0.47,17.0,21.14,83.22,66.44,9.58,0.0,27.2,11.55,15.66,2.55,2004-01-03,Oromiya,East Hararge,Meyu,18
0.47,0.32,0.46,20.84,19.89,83.28,48.81,6.59,0.0,27.12,11.3,15.83,2.77,2004-01-04,Oromiya,East Hararge,Meyu,18
0.47,0.31,0.46,20.81,20.13,83.27,48.56,6.59,0.0,27.75,11.48,16.27,2.5,2004-01-05,Oromiya,East Hararge,Meyu,18
0.47,0.3,0.46,29.05,20.36,83.2,59.88,8.24,0.0,27.1,10.72,16.38,2.81,2004-01-06,Oromiya,East Hararge,Meyu,18
0.46,0.3,0.46,27.86,20.48,83.08,47.69,6.71,0.0,27.62,11.8,15.82,2.88,2004-01-07,Oromiya,East Hararge,Meyu,18
0.46,0.3,0.46,27.45,20.26,83.12,48.81,6.77,0.0,27.47,10.87,16.59,2.81,2004-01-08,Oromiya,East Hararge,Meyu,18
0.46,0.29,0.46,26.62,20.25,83.15,62.56,8.54,0.0,27.33,11.75,15.59,2.78,2004-01-09,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.46,23.71,20.75,83.13,50.75,7.2,0.0,27.4,10.98,16.42,3.0,2004-01-10,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.46,40.17,21.94,83.2,55.88,9.4,0.03,27.27,12.15,15.13,2.93,2004-01-11,Oromiya,East Hararge,Meyu,18
0.46,0.27,0.45,42.46,22.96,83.18,67.94,11.11,0.03,27.62,13.98,13.64,2.48,2004-01-12,Oromiya,East Hararge,Meyu,18
0.46,0.27,0.45,61.73,23.53,83.06,63.94,10.86,0.13,27.45,13.8,13.65,1.74,2004-01-13,Oromiya,East Hararge,Meyu,18
0.46,0.27,0.45,97.56,23.14,83.01,64.25,10.93,0.43,26.34,15.64,10.7,2.23,2004-01-14,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.45,98.32,20.73,83.1,71.62,11.29,0.29,22.33,15.37,6.96,1.61,2004-01-15,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.45,64.29,22.85,83.12,68.5,11.47,0.36,26.5,14.61,11.9,2.42,2004-01-16,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.45,55.48,23.06,83.05,70.06,11.9,0.47,26.49,15.18,11.31,2.24,2004-01-17,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.45,52.12,23.14,83.0,61.62,10.5,0.11,27.26,14.5,12.76,2.5,2004-01-18,Oromiya,East Hararge,Meyu,18
0.46,0.27,0.45,75.5,24.34,83.0,61.81,10.99,0.19,27.53,15.15,12.38,1.98,2004-01-19,Oromiya,East Hararge,Meyu,18
0.46,0.29,0.45,87.52,23.97,82.97,65.88,11.66,1.38,27.01,16.19,10.81,2.22,2004-01-20,Oromiya,East Hararge,Meyu,18
0.46,0.3,0.45,60.48,23.58,82.92,69.12,12.08,0.03,26.62,16.19,10.43,2.55,2004-01-21,Oromiya,East Hararge,Meyu,18
0.46,0.29,0.45,45.74,24.04,82.94,66.06,11.78,0.04,26.49,16.49,10.0,2.07,2004-01-22,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.45,64.23,24.06,82.88,64.5,11.72,0.02,26.89,16.01,10.88,2.55,2004-01-23,Oromiya,East Hararge,Meyu,18
0.46,0.27,0.45,45.7,25.18,82.96,58.19,11.05,0.01,28.01,16.72,11.29,2.37,2004-01-24,Oromiya,East Hararge,Meyu,18
0.46,0.26,0.45,27.52,24.55,83.05,58.81,10.5,0.0,27.97,16.05,11.91,2.07,2004-01-25,Oromiya,East Hararge,Meyu,18
0.46,0.25,0.45,33.16,24.08,83.05,56.38,9.7,0.0,28.86,15.34,13.52,2.44,2004-01-26,Oromiya,East Hararge,Meyu,18
0.46,0.23,0.45,21.45,23.82,83.0,48.56,8.54,0.0,28.93,16.33,12.59,2.29,2004-01-27,Oromiya,East Hararge,Meyu,18
0.46,0.23,0.45,27.41,23.67,82.91,59.06,9.95,0.0,28.9,15.17,13.73,2.92,2004-01-28,Oromiya,East Hararge,Meyu,18
0.45,0.22,0.45,52.97,24.27,83.0,59.0,9.77,0.0,28.65,14.43,14.23,2.23,2004-01-29,Oromiya,East Hararge,Meyu,18
0.45,0.22,0.45,66.84,23.87,83.15,60.81,10.19,0.0,27.37,14.56,12.82,2.41,2004-01-30,Oromiya,East Hararge,Meyu,18
0.45,0.21,0.45,53.81,22.88,83.16,65.44,10.56,0.01,26.5,14.61,11.89,2.65,2004-01-31,Oromiya,East Hararge,Meyu,18
0.45,0.21,0.45,40.98,22.58,83.0,66.5,10.44,0.02,26.56,13.95,12.61,2.8,2004-02-01,Oromiya,East Hararge,Meyu,18
0.45,0.2,0.45,38.91,22.98,83.01,67.5,10.56,0.02,26.78,14.24,12.54,2.3,2004-02-02,Oromiya,East Hararge,Meyu,18
0.45,0.2,0.45,29.88,23.07,83.05,65.06,10.13,0.01,27.46,13.98,13.48,2.46,2004-02-03,Oromiya,East Hararge,Meyu,18
0.45,0.2,0.45,22.51,21.26,83.1,67.19,9.89,0.02,25.65,12.58,13.07,3.1,2004-02-04,Oromiya,East Hararge,Meyu,18
0.45,0.2,0.45,24.38,20.82,83.12,60.75,8.61,0.0,26.27,11.67,14.6,3.41,2004-02-05,Oromiya,East Hararge,Meyu,18
0.45,0.2,0.45,26.35,21.35,83.19,51.44,7.32,0.0,27.65,11.48,16.16,2.91,2004-02-06,Oromiya,East Hararge,Meyu,18
0.45,0.19,0.45,32.91,21.08,83.34,58.0,8.36,0.02,25.92,11.55,14.38,3.75,2004-02-07,Oromiya,East Hararge,Meyu,18
0.45,0.19,0.45,10.56,20.0,83.44,64.25,8.61,0.01,24.84,10.58,14.26,4.45,2004-02-08,Oromiya,East Hararge,Meyu,18
0.45,0.19,0.45,19.52,19.31,83.4,67.75,8.73,0.0,24.43,10.77,13.65,4.56,2004-02-09,Oromiya,East Hararge,Meyu,18
0.45,0.18,0.45,16.36,19.44,83.36,52.0,6.53,0.0,26.28,9.58,16.7,3.68,2004-02-10,Oromiya,East Hararge,Meyu,18
0.45,0.18,0.45,16.99,20.48,83.25,44.38,5.92,0.0,27.86,10.99,16.88,2.78,2004-02-11,Oromiya,East Hararge,Meyu,18
0.45,0.17,0.45,18.38,20.85,83.26,46.81,6.29,0.0,27.98,10.28,17.7,2.98,2004-02-12,Oromiya,East Hararge,Meyu,18
0.45,0.17,0.45,18.05,22.06,83.24,49.06,6.84,0.0,28.26,11.12,17.15,2.52,2004-02-13,Oromiya,East Hararge,Meyu,18
0.45,0.16,0.45,20.22,23.17,83.17,49.88,7.57,0.0,29.33,12.11,17.22,1.98,2004-02-14,Oromiya,East Hararge,Meyu,18
0.45,0.16,0.45,14.22,22.29,83.15,48.25,7.51,0.0,29.56,12.48,17.09,3.07,2004-02-15,Oromiya,East Hararge,Meyu,18
0.45,0.16,0.45,14.73,21.62,83.19,49.25,7.08,0.0,27.75,11.73,16.02,3.25,2004-02-16,Oromiya,East Hararge,Meyu,18
0.45,0.16,0.45,17.95,20.44,83.24,34.38,5.0,0.0,27.02,12.23,14.79,2.92,2004-02-17,Oromiya,East Hararge,Meyu,18
0.45,0.16,0.45,19.11,19.88,83.08,26.94,3.48,0.0,28.6,11.49,17.11,2.67,2004-02-18,Oromiya,East Hararge,Meyu,18
0.45,0.16,0.45,21.59,20.06,83.04,24.62,3.36,0.0,28.98,11.88,17.09,2.41,2004-02-19,Oromiya,East Hararge,Meyu,18
0.45,0.15,0.45,17.82,19.64,83.1,23.81,3.42,0.0,28.37,13.02,15.34,2.55,2004-02-20,Oromiya,East Hararge,Meyu,18
0.45,0.15,0.45,21.87,20.35,83.1,29.62,3.78,0.0,28.5,11.34,17.16,2.4,2004-02-21,Oromiya,East Hararge,Meyu,18
0.45,0.15,0.45,22.15,21.11,83.09,55.38,7.45,0.0,28.9,10.36,18.53,3.05,2004-02-22,Oromiya,East Hararge,Meyu,18
0.45,0.14,0.45,25.3,20.44,83.09,48.44,6.04,0.0,28.1,10.37,17.74,3.06,2004-02-23,Oromiya,East Hararge,Meyu,18
0.45,0.14,0.45,35.45,21.87,83.21,50.81,7.14,0.0,28.61,10.85,17.76,2.69,2004-02-24,Oromiya,East Hararge,Meyu,18
0.45,0.14,0.45,14.26,21.31,83.35,57.06,7.81,0.0,27.48,10.98,16.51,3.32,2004-02-25,Oromiya,East Hararge,Meyu,18
0.45,0.14,0.45,15.98,19.73,83.3,35.81,4.76,0.0,25.76,10.65,15.1,4.05,2004-02-26,Oromiya,East Hararge,Meyu,18
0.45,0.14,0.45,47.99,20.5,83.23,34.12,4.76,0.0,26.47,10.69,15.77,3.8,2004-02-27,Oromiya,East Hararge,Meyu,18
0.45,0.13,0.45,40.5,22.23,83.14,39.56,6.41,0.0,28.23,12.76,15.46,3.22,2004-02-28,Oromiya,East Hararge,Meyu,18
0.45,0.13,0.45,39.55,22.4,83.14,46.56,7.08,0.0,28.03,13.21,14.82,3.27,2004-02-29,Oromiya,East Hararge,Meyu,18
0.45,0.13,0.45,12.3,20.79,83.16,31.75,4.52,0.0,26.94,12.15,14.79,4.33,2004-03-01,Oromiya,East Hararge,Meyu,18
0.45,0.13,0.45,13.4,19.59,83.2,30.56,4.09,0.0,26.9,9.91,16.99,4.16,2004-03-02,Oromiya,East Hararge,Meyu,18
0.45,0.13,0.45,16.63,17.74,83.24,26.06,3.11,0.0,25.3,8.76,16.55,4.0,2004-03-03,Oromiya,East Hararge,Meyu,18
0.45,0.13,0.45,16.38,17.48,83.25,25.62,3.11,0.0,25.25,8.23,17.02,3.84,2004-03-04,Oromiya,East Hararge,Meyu,18
0.45,0.13,0.45,16.79,17.85,83.11,21.25,2.62,0.0,26.44,7.75,18.69,3.44,2004-03-05,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,18.14,18.55,83.07,29.31,3.66,0.0,26.73,9.17,17.56,3.38,2004-03-06,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,24.27,19.76,83.11,44.62,5.86,0.0,26.72,9.55,17.17,3.52,2004-03-07,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,29.57,20.05,83.23,50.56,6.77,0.0,26.38,9.94,16.44,3.59,2004-03-08,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,57.95,22.99,83.21,51.19,8.06,0.02,30.13,12.98,17.16,2.25,2004-03-09,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,60.68,24.4,83.09,50.0,9.03,0.05,30.21,15.8,14.41,2.55,2004-03-10,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,23.73,23.59,83.05,39.38,6.84,0.0,29.96,15.05,14.91,2.99,2004-03-11,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,21.8,23.65,83.11,34.25,5.49,0.0,30.57,14.72,15.85,2.61,2004-03-12,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,26.1,24.72,83.15,33.88,6.04,0.0,30.22,13.74,16.47,2.73,2004-03-13,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,40.34,25.51,83.18,38.19,7.63,0.01,30.02,15.45,14.57,3.11,2004-03-14,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,61.38,25.12,83.18,46.81,9.34,0.02,28.1,16.72,11.38,2.44,2004-03-15,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,68.78,25.57,83.1,51.5,10.5,0.18,27.84,17.9,9.94,1.79,2004-03-16,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,95.06,23.61,83.06,64.88,12.02,0.0,26.17,17.65,8.52,3.16,2004-03-17,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,71.37,23.94,83.1,67.62,12.08,0.0,27.67,16.08,11.59,3.3,2004-03-18,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,20.64,24.83,83.1,60.94,10.19,0.0,29.51,15.0,14.51,2.82,2004-03-19,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,21.69,24.48,83.08,55.94,9.52,0.0,29.86,14.12,15.74,2.88,2004-03-20,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,13.45,24.48,83.1,49.69,8.3,0.0,30.3,14.33,15.97,2.94,2004-03-21,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,13.94,23.48,83.15,51.12,8.0,0.0,29.83,13.85,15.98,3.63,2004-03-22,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,16.29,23.01,83.21,54.88,8.42,0.0,29.07,13.17,15.9,3.83,2004-03-23,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,16.91,22.55,83.2,40.0,5.98,0.0,29.33,12.95,16.38,3.45,2004-03-24,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,18.05,24.12,82.97,31.69,5.43,0.0,30.96,15.0,15.96,2.23,2004-03-25,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,24.67,24.71,82.86,30.25,5.19,0.0,30.46,13.94,16.52,2.56,2004-03-26,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,77.23,24.87,82.95,35.75,6.77,0.0,30.11,14.71,15.4,3.81,2004-03-27,Oromiya,East Hararge,Meyu,18
0.45,0.12,0.45,87.61,24.86,83.05,51.56,9.09,0.44,29.8,14.87,14.93,3.3,2004-03-28,Oromiya,East Hararge,Meyu,18
0.45,0.15,0.45,95.12,25.21,83.01,60.81,11.17,1.08,29.01,15.85,13.16,2.61,2004-03-29,Oromiya,East Hararge,Meyu,18
0.45,0.18,0.45,95.53,25.0,83.06,53.19,10.07,0.52,28.14,16.46,11.68,2.2,2004-03-30,Oromiya,East Hararge,Meyu,18
0.45,0.19,0.45,98.04,25.33,83.06,53.62,10.62,0.48,27.94,17.81,10.13,2.52,2004-03-31,Oromiya,East Hararge,Meyu,18
0.45,0.2,0.45,91.66,25.74,83.07,56.12,11.29,0.51,28.26,18.24,10.02,2.59,2004-04-01,Oromiya,East Hararge,Meyu,18
0.46,0.25,0.45,73.34,24.15,83.11,64.19,12.15,2.23,26.87,17.23,9.65,3.22,2004-04-02,Oromiya,East Hararge,Meyu,18
0.46,0.34,0.46,53.02,24.51,83.09,66.31,12.27,2.99,27.87,16.38,11.48,3.62,2004-04-03,Oromiya,East Hararge,Meyu,18
0.46,0.41,0.46,67.09,24.06,83.15,69.31,12.82,2.63,27.16,17.08,10.08,3.74,2004-04-04,Oromiya,East Hararge,Meyu,18
0.47,0.45,0.47,97.27,22.98,83.19,69.0,12.51,3.07,25.74,16.9,8.84,3.07,2004-04-05,Oromiya,East Hararge,Meyu,18
0.47,0.46,0.47,80.13,23.54,83.22,66.75,11.84,2.88,28.06,15.7,12.36,2.03,2004-04-06,Oromiya,East Hararge,Meyu,18
0.47,0.46,0.47,86.77,23.98,83.28,62.38,11.35,1.54,28.14,15.68,12.45,2.52,2004-04-07,Oromiya,East Hararge,Meyu,18
0.47,0.45,0.47,60.31,24.48,83.18,64.44,11.96,1.13,27.89,16.14,11.75,2.4,2004-04-08,Oromiya,East Hararge,Meyu,18
0.47,0.44,0.47,86.71,24.21,82.95,63.88,12.02,1.4,27.02,17.14,9.88,2.57,2004-04-09,Oromiya,East Hararge,Meyu,18
0.47,0.43,0.47,74.25,24.15,82.84,67.25,12.63,0.83,26.98,17.53,9.45,3.75,2004-04-10,Oromiya,East Hararge,Meyu,18
0.47,0.41,0.47,84.3,23.83,82.99,62.81,11.9,0.45,26.76,17.8,8.95,4.17,2004-04-11,Oromiya,East Hararge,Meyu,18
0.47,0.41,0.47,75.25,24.71,82.99,63.06,12.27,3.12,28.05,17.48,10.58,3.84,2004-04-12,Oromiya,East Hararge,Meyu,18
0.47,0.48,0.47,67.15,23.88,82.95,68.19,12.76,2.86,27.28,17.45,9.83,3.09,2004-04-13,Oromiya,East Hararge,Meyu,18
0.47,0.46,0.47,94.85,23.44,82.96,68.5,12.57,1.09,26.47,17.13,9.34,2.95,2004-04-14,Oromiya,East Hararge,Meyu,18
0.47,0.48,0.47,95.87,20.9,83.11,72.25,12.27,1.66,23.94,16.9,7.03,3.39,2004-04-15,Oromiya,East Hararge,Meyu,18
0.47,0.45,0.47,30.76,24.36,83.14,55.62,10.5,1.56,29.09,17.12,11.98,2.02,2004-04-16,Oromiya,East Hararge,Meyu,18
0.48,0.53,0.48,32.16,23.82,83.09,68.56,12.94,8.86,27.05,16.39,10.66,2.77,2004-04-17,Oromiya,East Hararge,Meyu,18
0.49,0.59,0.5,63.82,23.23,83.01,72.06,13.43,15.36,26.4,17.03,9.38,2.36,2004-04-18,Oromiya,East Hararge,Meyu,18
0.51,0.59,0.52,72.74,22.26,83.02,78.62,14.1,10.81,25.63,17.44,8.18,2.1,2004-04-19,Oromiya,East Hararge,Meyu,18
0.52,0.59,0.53,71.7,22.48,83.16,78.94,13.92,11.76,25.98,17.27,8.7,3.06,2004-04-20,Oromiya,East Hararge,Meyu,18
0.52,0.51,0.53,43.79,23.9,83.19,67.12,12.45,0.05,28.17,16.59,11.58,2.44,2004-04-21,Oromiya,East Hararge,Meyu,18
0.52,0.49,0.52,36.09,24.18,83.0,62.38,11.9,0.13,28.73,16.13,12.6,3.13,2004-04-22,Oromiya,East Hararge,Meyu,18
0.52,0.48,0.52,29.95,24.25,82.91,57.88,10.99,0.05,29.58,16.29,13.3,3.58,2004-04-23,Oromiya,East Hararge,Meyu,18
0.52,0.48,0.52,30.12,24.44,82.98,56.19,10.74,0.11,29.39,15.66,13.73,2.98,2004-04-24,Oromiya,East Hararge,Meyu,18
0.51,0.47,0.51,56.13,25.0,82.94,62.56,11.9,0.07,30.08,16.08,14.01,2.69,2004-04-25,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,56.2,24.69,82.99,64.81,12.33,2.08,29.03,16.57,12.46,2.92,2004-04-26,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,69.09,24.7,83.08,66.94,12.7,1.23,28.61,16.23,12.38,2.87,2004-04-27,Oromiya,East Hararge,Meyu,18
0.51,0.49,0.51,65.17,24.55,83.05,66.25,12.45,1.97,27.63,16.39,11.24,2.6,2004-04-28,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,53.18,25.02,82.93,63.69,12.27,0.55,28.31,16.47,11.84,2.73,2004-04-29,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,77.12,24.36,82.89,71.75,13.49,1.97,27.18,17.34,9.84,2.65,2004-04-30,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,61.08,22.87,82.93,70.62,12.63,0.06,25.53,16.9,8.63,2.77,2004-05-01,Oromiya,East Hararge,Meyu,18
0.5,0.46,0.5,46.56,24.95,82.96,63.0,11.54,0.05,30.1,16.87,13.23,3.52,2004-05-02,Oromiya,East Hararge,Meyu,18
0.5,0.46,0.5,40.15,23.36,83.04,52.19,9.58,0.02,29.76,16.8,12.95,3.13,2004-05-03,Oromiya,East Hararge,Meyu,18
0.5,0.45,0.49,28.09,22.69,83.07,46.31,8.18,0.0,30.1,13.36,16.74,2.93,2004-05-04,Oromiya,East Hararge,Meyu,18
0.49,0.45,0.49,47.85,23.33,83.06,49.0,9.64,0.0,29.4,16.93,12.48,2.23,2004-05-05,Oromiya,East Hararge,Meyu,18
0.49,0.45,0.49,42.41,24.05,83.08,55.25,10.68,0.0,30.55,15.62,14.93,2.62,2004-05-06,Oromiya,East Hararge,Meyu,18
0.49,0.45,0.48,22.72,23.33,83.09,39.56,7.57,0.0,30.59,16.62,13.96,2.81,2004-05-07,Oromiya,East Hararge,Meyu,18
0.48,0.43,0.48,25.53,23.51,83.06,35.38,7.2,0.0,30.67,17.38,13.29,2.99,2004-05-08,Oromiya,East Hararge,Meyu,18
0.48,0.41,0.48,29.09,23.13,83.02,32.38,6.41,0.0,30.64,17.47,13.17,2.79,2004-05-09,Oromiya,East Hararge,Meyu,18
0.48,0.4,0.48,24.78,23.69,83.0,27.31,5.86,0.0,31.53,19.08,12.45,2.81,2004-05-10,Oromiya,East Hararge,Meyu,18
0.48,0.38,0.48,41.24,24.61,82.99,35.75,7.2,0.0,31.86,17.2,14.66,2.73,2004-05-11,Oromiya,East Hararge,Meyu,18
0.48,0.38,0.48,33.92,25.58,82.9,53.94,10.74,0.0,31.37,16.44,14.92,2.98,2004-05-12,Oromiya,East Hararge,Meyu,18
0.48,0.37,0.47,40.73,25.85,82.84,57.44,11.47,0.0,31.06,16.97,14.1,3.9,2004-05-13,Oromiya,East Hararge,Meyu,18
0.48,0.36,0.47,52.92,25.68,82.99,56.56,11.35,0.0,30.1,17.09,13.01,3.71,2004-05-14,Oromiya,East Hararge,Meyu,18
0.48,0.35,0.47,48.27,25.83,83.04,53.75,10.74,0.0,31.12,17.18,13.95,2.88,2004-05-15,Oromiya,East Hararge,Meyu,18
0.47,0.34,0.47,42.73,25.01,83.01,46.94,9.03,0.0,32.05,16.37,15.66,3.03,2004-05-16,Oromiya,East Hararge,Meyu,18
0.47,0.33,0.47,23.36,23.95,83.13,32.56,6.23,0.0,31.37,16.64,14.73,3.01,2004-05-17,Oromiya,East Hararge,Meyu,18
0.47,0.33,0.46,36.37,25.64,83.22,47.75,9.89,0.0,30.9,16.09,14.8,2.95,2004-05-18,Oromiya,East Hararge,Meyu,18
0.47,0.32,0.46,48.31,25.15,83.14,41.0,8.36,0.0,31.94,16.75,15.19,3.11,2004-05-19,Oromiya,East Hararge,Meyu,18
0.47,0.31,0.46,69.63,25.76,83.09,44.88,9.03,0.0,31.83,17.05,14.77,3.17,2004-05-20,Oromiya,East Hararge,Meyu,18
0.47,0.3,0.46,78.09,25.54,83.09,48.06,9.22,0.01,32.03,16.72,15.31,4.25,2004-05-21,Oromiya,East Hararge,Meyu,18
0.46,0.3,0.46,53.88,25.1,83.1,52.62,10.01,0.02,30.61,16.3,14.31,4.35,2004-05-22,Oromiya,East Hararge,Meyu,18
0.46,0.3,0.46,54.16,25.2,83.11,52.31,10.19,0.03,29.48,16.26,13.21,3.83,2004-05-23,Oromiya,East Hararge,Meyu,18
0.46,0.29,0.46,64.21,25.65,83.08,48.75,9.52,0.01,31.15,16.48,14.67,3.5,2004-05-24,Oromiya,East Hararge,Meyu,18
0.46,0.28,0.46,55.94,25.88,83.06,47.5,9.28,0.0,31.29,16.07,15.22,3.39,2004-05-25,Oromiya,East Hararge,Meyu,18
0.46,0.31,0.46,56.03,25.04,83.11,56.19,10.62,2.16,29.39,16.27,13.12,3.59,2004-05-26,Oromiya,East Hararge,Meyu,18
0.46,0.33,0.46,50.69,24.95,83.14,49.44,9.22,0.21,30.98,15.65,15.32,3.46,2004-05-27,Oromiya,East Hararge,Meyu,18
0.46,0.31,0.46,54.89,25.05,83.1,51.75,9.77,0.46,31.75,16.37,15.39,3.79,2004-05-28,Oromiya,East Hararge,Meyu,18
0.46,0.37,0.46,61.05,24.37,83.03,61.19,11.17,3.83,30.44,16.22,14.22,3.79,2004-05-29,Oromiya,East Hararge,Meyu,18
0.47,0.48,0.47,64.53,23.47,83.01,68.06,12.15,6.51,27.96,15.36,12.6,4.12,2004-05-30,Oromiya,East Hararge,Meyu,18
0.48,0.49,0.48,66.65,22.58,83.07,70.88,12.33,2.21,26.16,16.28,9.88,4.28,2004-05-31,Oromiya,East Hararge,Meyu,18
0.48,0.46,0.48,75.27,22.6,83.14,64.06,11.41,0.95,26.65,16.34,10.31,3.05,2004-06-01,Oromiya,East Hararge,Meyu,18
0.47,0.44,0.47,55.94,24.05,83.18,58.62,10.68,0.41,29.65,15.27,14.38,2.73,2004-06-02,Oromiya,East Hararge,Meyu,18
0.47,0.42,0.47,58.41,23.81,83.16,63.25,11.11,0.24,28.23,15.37,12.86,4.3,2004-06-03,Oromiya,East Hararge,Meyu,18
0.47,0.4,0.47,56.26,23.43,83.14,59.06,10.38,0.23,28.15,14.56,13.59,5.17,2004-06-04,Oromiya,East Hararge,Meyu,18
0.48,0.53,0.48,64.42,22.04,83.18,71.44,12.15,14.69,26.71,15.02,11.7,5.18,2004-06-05,Oromiya,East Hararge,Meyu,18
0.49,0.55,0.5,80.53,22.19,83.2,71.56,12.33,8.47,26.45,15.23,11.22,5.06,2004-06-06,Oromiya,East Hararge,Meyu,18
0.5,0.57,0.51,55.04,22.13,83.23,72.25,12.63,11.86,26.41,16.04,10.38,5.31,2004-06-07,Oromiya,East Hararge,Meyu,18
0.51,0.54,0.52,55.26,22.62,83.13,71.56,12.63,4.87,27.61,16.05,11.55,5.99,2004-06-08,Oromiya,East Hararge,Meyu,18
0.52,0.59,0.53,64.33,21.04,83.18,76.94,12.82,10.03,24.87,15.51,9.36,6.71,2004-06-09,Oromiya,East Hararge,Meyu,18
0.52,0.51,0.53,47.2,21.23,83.16,69.19,11.54,0.09,25.32,14.31,11.01,6.23,2004-06-10,Oromiya,East Hararge,Meyu,18
0.52,0.49,0.52,62.65,22.48,83.16,68.06,12.02,0.2,26.92,15.09,11.84,5.34,2004-06-11,Oromiya,East Hararge,Meyu,18
0.52,0.48,0.52,70.98,22.93,83.17,67.0,12.27,0.13,27.36,15.88,11.48,4.88,2004-06-12,Oromiya,East Hararge,Meyu,18
0.52,0.48,0.52,49.2,23.39,83.1,63.19,11.78,0.09,29.25,16.4,12.84,4.52,2004-06-13,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,42.18,23.09,83.01,59.62,10.68,0.04,29.11,15.07,14.04,4.95,2004-06-14,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,60.91,22.65,83.04,66.56,11.72,0.07,27.48,15.35,12.12,6.51,2004-06-15,Oromiya,East Hararge,Meyu,18
0.51,0.48,0.51,51.98,22.02,83.17,68.19,11.66,0.09,26.4,15.28,11.12,6.33,2004-06-16,Oromiya,East Hararge,Meyu,18
0.5,0.47,0.5,53.06,22.58,83.15,66.62,11.72,0.08,27.0,15.19,11.8,5.84,2004-06-17,Oromiya,East Hararge,Meyu,18
0.5,0.47,0.5,74.96,22.23,83.16,66.06,11.47,0.02,26.3,15.13,11.17,6.18,2004-06-18,Oromiya,East Hararge,Meyu,18
0.5,0.47,0.5,75.66,21.11,83.12,71.56,11.9,0.08,24.46,15.86,8.61,6.54,2004-06-19,Oromiya,East Hararge,Meyu,18
0.5,0.48,0.5,67.41,21.15,83.11,69.06,11.41,0.57,25.47,14.94,10.52,6.91,2004-06-20,Oromiya,East Hararge,Meyu,18
0.5,0.47,0.49,61.76,21.9,83.23,65.81,11.17,0.76,26.33,14.76,11.58,6.07,2004-06-21,Oromiya,East Hararge,Meyu,18
0.49,0.47,0.49,62.88,21.81,83.29,62.12,10.68,0.11,26.39,14.48,11.91,6.3,2004-06-22,Oromiya,East Hararge,Meyu,18
0.49,0.48,0.49,68.39,21.76,83.22,70.81,12.08,1.1,26.49,15.63,10.86,6.85,2004-06-23,Oromiya,East Hararge,Meyu,18
0.49,0.47,0.49,71.23,21.13,83.2,72.69,11.9,0.62,25.48,15.02,10.45,6.62,2004-06-24,Oromiya,East Hararge,Meyu,18
0.5,0.52,0.5,61.95,21.09,83.21,71.69,11.78,5.01,25.33,14.8,10.53,5.77,2004-06-25,Oromiya,East Hararge,Meyu,18
0.5,0.55,0.51,70.8,20.15,83.24,72.0,11.35,8.7,23.73,14.14,9.59,5.8,2004-06-26,Oromiya,East Hararge,Meyu,18
